canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-mkostrze@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
jmeter-B-409,11270,org/apache/jmeter/testelement,org/apache/jmeter/testelement/ReportPage.java,2639,true,0,14,1079,1,4,280,1,23,0.44,54,27,0.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,STYLE,0.19597989949748743,RI_REDUNDANT_INTERFACES,20,3,0,0.017699115044247787,0.0014749262536873156,0.0,0.0,0.02586206896551724,9.689700905515413E-4,0.0725,0.30515659998359235,-0.9051724137931034,0.0,0.04654895666131621,0.30515659998359235,-0.8461538461538461,-1.0,14,6653,2681,11411,80,0.0,0,10,70,90,0.0128022932113105,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2728,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7484,14044,92,4848,close
jmeter-B-410,11270,org/apache/jmeter/testelement,org/apache/jmeter/testelement/ReportPlan.java,2639,true,0,18,1079,1,4,280,1,23,0.18636363636363637,112,73,0.6517857142857143,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,STYLE,0.19597989949748743,RI_REDUNDANT_INTERFACES,20,3,0,0.017699115044247787,0.004424778761061947,0.0,0.0,0.02586206896551724,9.689700905515413E-4,0.0725,0.30515659998359235,-0.9051724137931034,0.0,0.04654895666131621,0.30515659998359235,-0.8461538461538461,-1.0,23,6699,2698,11457,80,0.004048582995951417,0,10,70,90,0.0128022932113105,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,100,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4856,14044,92,4848,close
jmeter-B-411,7859,org/apache/jmeter/testelement,org/apache/jmeter/testelement/TestPlan.java,1235,true,0,29,1079,1,4,280,1,23,0.1524163568773234,154,69,0.44805194805194803,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,STYLE,0.19597989949748743,RI_REDUNDANT_INTERFACES,20,3,0,0.017699115044247787,0.0029498525073746312,0.0,0.0,0.02586206896551724,9.689700905515413E-4,0.0725,0.30515659998359235,-0.9051724137931034,0.0,0.04654895666131621,0.30515659998359235,-0.8461538461538461,-1.0,45,9002,3795,13760,80,0.0010180707559175363,0,10,70,90,0.0128022932113105,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,4848,14044,92,4848,open
jmeter-B-412,7859,org/apache/jmeter/testelement,org/apache/jmeter/testelement/TestPlan.java,1235,true,4,29,1079,1,8,280,1,23,0.49814126394052044,154,69,0.44805194805194803,0.75,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,STYLE,0.023450586264656615,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.017699115044247787,0.0029498525073746312,0.0014749262536873156,-1.0,0.13333333333333333,0.0044444444444444444,0.0725,0.30515659998359235,-0.6,0.0,0.04654895666131621,0.30515659998359235,-0.8461538461538461,-1.0,31,6984,2788,11742,80,0.0010180707559175363,0,10,70,90,0.0128022932113105,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4848,14044,92,4848,open
jmeter-B-413,12405,org/apache/jmeter/threads,org/apache/jmeter/threads/JMeterVariables.java,3243,true,0,15,1312,1,4,194,1,21,0.23178807947019867,70,60,0.8571428571428571,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,BAD_PRACTICE,0.023450586264656615,SE_BAD_FIELD,14,1,0,0.01032448377581121,0.0,0.0,0.0,0.0,0.0,0.15,0.21406249999999996,-1.0,0.0,0.014446227929373997,0.21406249999999996,-1.0,0.0,22,9002,3795,13760,34,0.0,0,0,34,34,0.01848297443574341,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,987,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,5743,14044,26,4782,open
jmeter-B-414,7545,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/AbstractProperty.java,1065,true,12,27,850,1,0,233,2,18,0.6418269230769231,279,101,0.36200716845878134,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,STYLE,0.08040201005025126,REC_CATCH_EXCEPTION,20,3,1,0.019174041297935103,0.004424778761061947,0.0014749262536873156,-1.0,0.061224489795918366,0.0022106173709672255,0.0725,0.30515659998359235,-0.8571428571428571,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,34,6781,2729,11539,59,0.0027383619616629324,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,11,0.0,11,0,0,0,0,11,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4848,14044,92,4848,open
jmeter-B-415,7545,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/AbstractProperty.java,1065,true,17,27,850,1,0,233,3,18,0.7548076923076923,279,101,0.36200716845878134,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,STYLE,0.08040201005025126,REC_CATCH_EXCEPTION,20,3,1,0.019174041297935103,0.004424778761061947,0.0014749262536873156,-1.0,0.061224489795918366,0.0022106173709672255,0.0725,0.30515659998359235,-0.8571428571428571,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,5,1765,434,6523,59,0.0027383619616629324,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,11,0.0,11,0,0,0,0,11,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4848,14044,92,4848,open
jmeter-B-416,7545,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/AbstractProperty.java,1065,true,29,27,850,1,0,233,6,18,0.8365384615384616,279,101,0.36200716845878134,1.0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,STYLE,0.08040201005025126,REC_CATCH_EXCEPTION,20,3,1,0.019174041297935103,0.004424778761061947,0.0014749262536873156,-1.0,0.061224489795918366,0.0022106173709672255,0.0725,0.30515659998359235,-0.8571428571428571,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,5,1765,434,6523,59,0.0027383619616629324,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,11,0.0,11,0,0,0,0,11,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4848,14044,92,4848,open
jmeter-B-417,12415,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/CollectionProperty.java,3244,true,6,23,850,1,12,233,2,18,0.3789954337899543,138,50,0.36231884057971014,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,STYLE,0.006700167504187605,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,20,3,1,0.019174041297935103,0.008849557522123894,0.0014749262536873156,-1.0,0.0,0.0,0.0725,0.30515659998359235,-1.0,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,8,3051,1225,7809,59,9.782342871117633E-4,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4848,14044,92,4848,open
jmeter-B-418,12415,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/CollectionProperty.java,3244,true,5,23,850,1,12,233,2,18,0.410958904109589,138,50,0.36231884057971014,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,STYLE,0.006700167504187605,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,20,3,1,0.019174041297935103,0.008849557522123894,0.0014749262536873156,-1.0,0.0,0.0,0.0725,0.30515659998359235,-1.0,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,8,3051,1225,7809,59,9.782342871117633E-4,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4848,14044,92,4848,open
jmeter-B-419,12415,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/CollectionProperty.java,3244,true,5,23,850,1,12,233,2,18,0.3242009132420091,138,50,0.36231884057971014,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,STYLE,0.006700167504187605,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,20,3,2,0.019174041297935103,0.008849557522123894,0.0029498525073746312,-1.0,0.0,0.0,0.0725,0.30515659998359235,-1.0,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,8,3051,1225,7809,59,9.782342871117633E-4,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4848,14044,92,4848,open
jmeter-B-420,12415,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/CollectionProperty.java,3244,true,5,23,850,1,12,233,2,18,0.3515981735159817,138,50,0.36231884057971014,0.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,STYLE,0.006700167504187605,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,20,3,2,0.019174041297935103,0.008849557522123894,0.0029498525073746312,-1.0,0.0,0.0,0.0725,0.30515659998359235,-1.0,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,8,3051,1225,7809,59,9.782342871117633E-4,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4848,14044,92,4848,open
jmeter-B-421,12415,org/apache/jmeter/testelement/property,org/apache/jmeter/testelement/property/CollectionProperty.java,3244,true,14,23,850,1,0,233,2,18,0.6940639269406392,138,50,0.36231884057971014,1.0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,STYLE,0.08040201005025126,REC_CATCH_EXCEPTION,20,3,1,0.019174041297935103,0.008849557522123894,0.0014749262536873156,-1.0,0.061224489795918366,0.0022106173709672255,0.0725,0.30515659998359235,-0.8571428571428571,0.0,0.04654895666131621,0.30515659998359235,-0.7333333333333333,-1.0,19,6781,2729,11539,59,9.782342871117633E-4,0,0,59,59,7.79918788261892E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4848,14044,92,4848,open
