canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-long[],F16-Operation,F16-T,F16-Map<String String>,F16-long,F16-Boolean,F16-Token,F16-Object,F16-NA,F16-void,F16-int,F16-SSLSocket,F16-boolean,F16-Double,F16-RunnableFuture<T>,F16-String,F16-Integer,F16-Long,F16-KsDef,F16-Deflater,F3-NA,F3-EncryptionOptions,F3-UTF8Type.instance,F3-UpdateParameters,F3-SetType,F3-ColumnNameBuilder,F3-byte[],F3-boolean,F3-ColumnFamily,F3-Term,F3-RandomStringGenerator,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-ListType,F3-FilterTestHelper.spec.bucketsPerElement,F3-BitSet,F3-input,F7--,F7-++,F7---,F7-%,F7-+=,F7-NA,F7-*=,F7-*,F7-+,F7-^=,F12-long,F12-int,F12-FixedValueComparator,F12-Map<AbstractType ReversedType>,F12-NA,F12-boolean,F12-CounterColumnType,F12-Map<Map<ByteBuffer CollectionType> ColumnToCollectionType>,F12-TField,F12-Factory,F12-UTF8Type,F12-String,F12-TimeUUIDType,F12-Int32Type,F12-FloatType,F12-List<AbstractType>,F12-LongType,F12-TStruct,F12-EmptyType,F12-AbstractType,F17-static,F17-final,F17-static-final,F17-NA,F2-Process,F2-NA,F2-Map<String String>,F2-DataInput,F2-DataOutput,F2-SSLFactory,F2-ArrayList<AbstractType>,F2-PrintStream,F2-CqlLexer,F2-CliLexer,F2-DirectoriesTest,F2-String,F2-ByteBuffer,F2-System,F2-CqlParser,F2-Boolean,F2-SocketFactory,F2-OrderPreservingPartitioner,F2-ThreadPoolExecutor,F2-File,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-KeyGenerator.RandomStringGenerator,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.concurrent.ConcurrentLinkedQueue<java.lang.Long>,F6-org.apache.cassandra.cql3.operations.ColumnOperation,F6-org.apache.cassandra.cql3.operations.SetOperation,F6-org.apache.cassandra.io.compress.CompressedSequentialWriter,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.cql3.operations.ListOperation,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.thrift.protocol.TField,F6-org.apache.cassandra.db.QueryPath,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-bytes,F1-size,F1-NA,F1-add,F1-pushFollow,F1-write,F1-println,F1-assertEquals,F1-getFilter,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-toUpperCase,F1-match,F1-createTempFile,F1-LT,F1-seek,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractQueue,F5-java.util.concurrent.FutureTask,F5-AbstractType,F5-AbstractColumnContainer,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.lang.Number,F5-Factory,F5-AbstractCommutativeType,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.io.OutputStream,F5-AbstractIterator,F9-row_cache_size,F9-bloom_filter_fp_chance,F9-key_cache_size,F9-bytes,F9-text,F9-isToken,F9-keyspaceName,F9-timeSinceWrite,F9-n,F9-dclocal_read_repair_chance,F9-thread,F9-sendLats,F9-NA,F9-r,F9-path,F9-bindIndex,F9-type,F9-w,F9-keySpace,F9-columnFamilyName,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-PrintStream,F4-SSLContext,F4-KsDef,F4-UUID,F4-Socket,F4-File,F4-void,F4-Operation,F4-int,F4-String,F4-BigInteger,F4-byte,F4-SelectStatement,F8-ColumnFamilyMetricNameFactory,F8-CliClient,F8-Term,F8-MessageLatencyCollection,F8-MD5Digest,F8-PBSPredictionResult,F8-NA,F8-Invocation,F8-ThreadPoolMetricNameFactory,F8-CfDef,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-COUNT_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-instances,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-KEYSPACE_FIELD_DESC,F11-START_TOKEN_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-KS_DEF_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-eevans@sym-link.com,F71-xedin@apache.org,F71-junrao@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-johan@apache.org,F71-mor.yuki@gmail.com,F71-pmalik@apache.org,F71-jakers@gmail.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-slebresne@apache.org,F71-goffinet@apache.org,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
cassandra-B-1036,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,18,24,40018,261,0,1728,6,402,0.9977474306631001,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,270,PERFORMANCE,0.08062130177514792,DM_BOXED_PRIMITIVE_FOR_COMPARE,20,3,84,0.26534932956951307,0.19054340155257588,0.059280169371912494,-1.0,0.0,0.0,0.25443786982248523,0.46358360594218034,-1.0,0.0,0.05256723716381418,0.46358360594218034,-0.84472049689441,-0.9121951219512195,102,5608,1038,12469,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1037,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.9928668637664837,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,SE_NO_SERIALVERSIONID,19,3,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1038,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.11516260734900746,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,CN_IDIOM,16,2,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1039,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,18,24,40018,261,0,1728,6,402,0.12004317424562391,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,270,PERFORMANCE,0.08062130177514792,DM_BOXED_PRIMITIVE_FOR_COMPARE,20,3,84,0.26534932956951307,0.19054340155257588,0.059280169371912494,-1.0,0.0,0.0,0.25443786982248523,0.46358360594218034,-1.0,0.0,0.05256723716381418,0.46358360594218034,-0.84472049689441,-0.9121951219512195,102,5608,1038,12469,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1040,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.11516260734900746,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,SE_NO_SERIALVERSIONID,19,3,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1041,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.12236613637430194,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,CN_IDIOM,16,2,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1042,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,18,24,40018,261,0,1728,6,402,0.1272467032709184,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,270,PERFORMANCE,0.08062130177514792,DM_BOXED_PRIMITIVE_FOR_COMPARE,20,3,84,0.26534932956951307,0.19054340155257588,0.059280169371912494,-1.0,0.0,0.0,0.25443786982248523,0.46358360594218034,-1.0,0.0,0.05256723716381418,0.46358360594218034,-0.84472049689441,-0.9121951219512195,102,5608,1038,12469,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1043,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.12236613637430194,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,SE_NO_SERIALVERSIONID,19,3,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1044,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.7241306490215402,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,CN_IDIOM,16,2,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1045,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,18,24,40018,261,0,1728,6,402,0.7290112159181567,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,270,PERFORMANCE,0.08062130177514792,DM_BOXED_PRIMITIVE_FOR_COMPARE,20,3,84,0.26534932956951307,0.19054340155257588,0.059280169371912494,-1.0,0.0,0.0,0.25443786982248523,0.46358360594218034,-1.0,0.0,0.05256723716381418,0.46358360594218034,-0.84472049689441,-0.9121951219512195,97,5499,1000,12360,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1046,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.7241306490215402,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,SE_NO_SERIALVERSIONID,19,3,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
cassandra-B-1047,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,true,0,24,40018,261,5,1728,1,402,0.7313576423107607,34229,2309,0.0674574191475065,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,376,270,BAD_PRACTICE,0.08727810650887574,CN_IDIOM,16,2,0,0.26534932956951307,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.84472049689441,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472866,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.0075084175084175085,107,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6914,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
