canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-String[],F16-SolrInputField,F16-char[],F16-long,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Header,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-SolrIndexSearcher,F16-DocIdSet,F16-TermRangeFilter,F16-NamedList,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-FieldInfo,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-char[],F3-getBoost(),F3-StandardTermState,F3-OutputStream,F3-Locale,F7-|,F7--,F7-^,F7-/,F7--=,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-+,F7-^=,F12-long,F12-int,F12-BytesRef,F12-SpanQuery,F12-NA,F12-boolean,F12-Double,F12-NamedList,F12-String,F12-Scorer,F12-List<String>,F12-byte,F12-Map<String FieldsProducer>,F12-Token,F12-CharTermAttribute,F12-float,F12-ValueSource,F12-IndexInput,F12-List<AnalysisPhase>,F12-SolrParams,F17-abstract,F17-final-final-final,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-HungarianStemmer,F2-Class,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Map<String String>,F2-Integer,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Trie,F2-Pattern,F2-Element,F2-Float,F2-KpStemmer,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.util.HashSet<java.lang.String>,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-org.apache.lucene.codecs.lucene41.Lucene41PostingsReader.BlockDocsAndPositionsEnum,F6-org.egothor.stemmer.Trie.StrEnum,F6-org.apache.lucene.search.suggest.analyzing.BytesRef,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.queryparser.flexible.standard.parser.Token,F6-java.util.ArrayList<java.lang.String>,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.solr.handler.dataimport.VariableResolver,F6-java.io.File,F6-java.util.ArrayList<java.lang.Integer>,F6-java.util.HashMap<java.lang.String org.apache.solr.client.solrj.response.FieldAnalysisResponse.Analysis>,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-delete,F1-NA,F1-jj_ntk,F1-add,F1-r_mark_regions,F1-close,F1-getClass,F1-clone,F1-jj_consume_token,F1-find_among_b,F1-get,F1-readChar,F1-equals,F1-slice_from,F1-zzUnpackTrans,F1-getBoost,F1-getName,F1-toString,F1-length,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractSequentialList,F5-java.util.Hashtable,F5-java.io.InputStream,F5-DocsAndPositionsEnum,F5-java.io.FilterInputStream,F5-java.lang.Number,F5-CharacterIterator,F5-java.util.AbstractList,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-DocsEnum,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F5-java.lang.Exception,F5-java.util.HashMap,F5-NamedList,F9-flags,F9-functions,F9-lo,F9-dateFormat,F9-scorer,F9-field,F9-indexedField,F9-hi,F9-theScore,F9-min,F9-subStats,F9-fullFlush,F9-buf,F9-fieldNames,F9-source,F9-NA,F9-numPending,F9-normalCompletion,F9-sources,F9-lowHitCount,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-File[],F4-long,F4-QueryNode,F4-char,F4-float,F4-Token,F4-Object,F4-SrndQuery,F4-void,F4-List,F4-StringBuilder,F4-T,F4-int,F4-String,F4-Class,F4-Row,F4-DocsEnum,F8-DocumentsWriterFlushControl,F8-FSTCompletionLookup,F8-TernaryTree,F8-DateFormatCacheKey,F8-MultiFunction,F8-ClusterStateUpdater,F8-MultiStats,F8-InputWindowToken,F8-MoreLikeThis,F8-ScaleFloatFunction,F8-CompoundWordTokenFilterBase,F8-Correction,F8-CombineSuggestionWrapper,F8-CharVector,F8-TypePromoter,F8-OpenStringBuilder,F8-NA,F8-ElevationObj,F8-JavaUtilRegexMatcher,F8-SloppyPhraseScorer,F11-scorer,F11-timestamp,F11-NA,F11-params,F11-comparator,F11-failedPings,F11-field,F11-b,F11-showMatch,F11-start,F11-token,F11-numTerms,F11-baseParser,F11-deleteById,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F11-queryPhases,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-mvg@apache.org,F71-shalin@apache.org,F71-koji@apache.org,F71-rmuir@apache.org,F71-simonw@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-ehatcher@apache.org,F71-buschmi@apache.org,F71-siren@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
lucene-solr-B-1483,21959,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/SolrWriter.java,1615,true,0,11,5518,1,3,416,1,99,0.24242424242424243,124,24,0.1935483870967742,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,STYLE,0.010819165378670788,RI_REDUNDANT_INTERFACES,20,3,0,0.02346368715083799,3.7243947858472997E-4,0.0,0.0,0.0,0.0,0.18897108271687962,0.40709640431417426,-0.88,0.0,0.08385556550283498,0.40709640431417426,-0.5,-1.0,39,11241,1615,21959,478,0.0,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1018,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,11616,26424,205,10803,open
lucene-solr-B-1484,21959,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/SqlEntityProcessor.java,1615,true,96,8,5518,1,7,416,25,99,0.847953216374269,119,34,0.2857142857142857,0.2222222222222222,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,CORRECTNESS,0.0030911901081916537,NP_NULL_ON_SOME_PATH,8,2,1,0.02346368715083799,3.7243947858472997E-4,3.7243947858472997E-4,-1.0,0.2,0.006956521739130436,0.19047619047619047,0.2614418776769968,-0.4,0.0,0.005968367651447329,0.2614418776769968,-0.5,-1.0,16,11241,1615,21959,478,0.0,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2165,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,12763,26424,205,10803,open
lucene-solr-B-1485,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/URLDataSource.java,203,true,29,6,5518,1,0,416,8,99,0.7368421052631579,99,26,0.26262626262626265,1.0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,STYLE,0.03632148377125193,REC_CATCH_EXCEPTION,20,3,1,0.02346368715083799,3.7243947858472997E-4,3.7243947858472997E-4,-1.0,0.21739130434782608,0.0043623673113276145,0.18897108271687962,0.40709640431417426,-0.42391304347826086,0.0,0.08385556550283498,0.40709640431417426,-0.5,-1.0,10,10206,1351,20924,478,0.0,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2165,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,12763,26424,205,10803,open
lucene-solr-B-1486,11047,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/UrlEvaluator.java,42,true,14,1,5518,1,6,416,2,99,0.8723404255319149,21,21,1.0,0.5714285714285714,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,PERFORMANCE,0.0019319938176197836,DM_STRING_TOSTRING,20,3,1,0.02346368715083799,3.7243947858472997E-4,3.7243947858472997E-4,0.0,0.3333333333333333,0.01234567901234568,0.20854700854700856,0.11778620008148094,-0.13333333333333333,0.0,0.03640704267382871,0.11778620008148094,-0.5,0.0,0,329,42,11047,478,0.03417412530512612,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,42,0.0,42,0,0,0,0,42,0,0,0.0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11047,26424,205,10803,open
lucene-solr-B-1487,21959,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/VariableResolver.java,1615,true,15,12,5518,2,4,416,3,99,0.7688888888888888,159,50,0.31446540880503143,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,STYLE,0.03207109737248841,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.02346368715083799,7.448789571694599E-4,3.7243947858472997E-4,0.0,0.16666666666666666,0.0035612535612535613,0.18897108271687962,0.40709640431417426,-0.4166666666666667,0.0,0.08385556550283498,0.40709640431417426,-0.5,0.0,1,329,42,11047,478,0.07051282051282051,16,120,358,614,0.03891150460439039,0,0,0,0,3,0,8,0.0,11,0,0,0,0,5,0,0,0.0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974,26424,205,10803,close
lucene-solr-B-1488,21959,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/VariableResolver.java,1615,true,0,12,5518,2,3,416,1,99,0.26222222222222225,159,50,0.31446540880503143,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,PERFORMANCE,0.01970633693972179,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.02346368715083799,7.448789571694599E-4,0.0,0.0,0.14516129032258066,0.006893860561914673,0.20854700854700856,0.11778620008148094,-0.4032258064516129,0.0,0.03640704267382871,0.11778620008148094,-0.5,0.0,1,329,42,11047,478,0.07051282051282051,16,120,358,614,0.03891150460439039,0,0,0,0,3,0,8,0.0,11,0,0,0,0,5,0,0,0.0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974,26424,205,10803,close
lucene-solr-B-1489,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/XPathEntityProcessor.java,203,true,77,12,5518,6,0,416,21,99,0.2509090909090909,446,39,0.08744394618834081,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,STYLE,0.03632148377125193,REC_CATCH_EXCEPTION,20,3,1,0.02346368715083799,0.0011173184357541898,3.7243947858472997E-4,-1.0,0.21739130434782608,0.0043623673113276145,0.18897108271687962,0.40709640431417426,-0.42391304347826086,0.0,0.08385556550283498,0.40709640431417426,-0.5,-1.0,28,11241,1615,21959,478,3.7540355882573765E-4,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,5,0.0,5,0,0,0,0,5,0,0,0.0,205,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,10803,26424,205,10803,open
lucene-solr-B-1490,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/XPathEntityProcessor.java,203,true,0,12,5518,6,0,416,1,99,0.850909090909091,446,39,0.08744394618834081,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,MT_CORRECTNESS,0.00115919629057187,NN_NAKED_NOTIFY,14,2,1,0.02346368715083799,0.0011173184357541898,3.7243947858472997E-4,-1.0,0.3333333333333333,0.013071895424836602,0.26666666666666666,0.2922565507684556,-0.3333333333333333,0.0,0.007162041181736795,0.2922565507684556,-0.5,-1.0,15,8644,1136,19362,478,3.7540355882573765E-4,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,5,0.0,5,0,0,0,0,5,0,0,0.0,205,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,10803,26424,205,10803,close
lucene-solr-B-1491,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/XPathEntityProcessor.java,203,true,0,12,5518,6,0,416,1,99,0.8927272727272727,446,39,0.08744394618834081,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,BAD_PRACTICE,0.0034775888717156105,IT_NO_SUCH_ELEMENT,19,3,1,0.02346368715083799,0.0011173184357541898,3.7243947858472997E-4,-1.0,0.2857142857142857,0.004977600796416128,0.2425595238095238,0.48434100858206447,-0.21428571428571427,0.0,0.04864219635929573,0.48434100858206447,-0.5,-1.0,28,11241,1615,21959,478,3.7540355882573765E-4,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,5,0.0,5,0,0,0,0,5,0,0,0.0,205,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,10803,26424,205,10803,close
lucene-solr-B-1492,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/XPathRecordReader.java,203,true,9,7,5518,4,0,416,1,99,0.28270676691729324,372,254,0.6827956989247311,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,STYLE,0.03632148377125193,REC_CATCH_EXCEPTION,20,3,1,0.02346368715083799,0.0014897579143389199,3.7243947858472997E-4,-1.0,0.21739130434782608,0.0043623673113276145,0.18897108271687962,0.40709640431417426,-0.42391304347826086,0.0,0.08385556550283498,0.40709640431417426,-0.5,-1.0,24,11241,1615,21959,478,7.501312729727703E-5,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0.0,205,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,10803,26424,205,10803,open
lucene-solr-B-1493,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/XPathRecordReader.java,203,true,0,7,5518,4,6,416,1,99,0.24962406015037594,372,254,0.6827956989247311,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,PERFORMANCE,0.040571870170015456,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.02346368715083799,0.0014897579143389199,0.0,0.0,0.1746031746031746,0.00800649477898155,0.20854700854700856,0.11778620008148094,-0.32275132275132273,0.0,0.03640704267382871,0.11778620008148094,-0.5,-1.0,24,11241,1615,21959,478,7.501312729727703E-5,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0.0,205,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,10803,26424,205,10803,close
lucene-solr-B-1494,12763,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/XPathRecordReader.java,203,true,0,7,5518,4,0,416,1,99,0.8601503759398497,372,254,0.6827956989247311,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,BAD_PRACTICE,3.863987635239567E-4,DMI_ENTRY_SETS_MAY_REUSE_ENTRY_OBJECTS,17,3,1,0.02346368715083799,0.0014897579143389199,3.7243947858472997E-4,-1.0,0.0,0.0,0.2425595238095238,0.48434100858206447,-1.0,0.0,0.04864219635929573,0.48434100858206447,-0.5,-1.0,24,11241,1615,21959,478,7.501312729727703E-5,16,120,358,614,0.03891150460439039,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0.0,205,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,10803,26424,205,10803,open
