F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Configuration,F16-KeyValue,F16-List<PeekingResultIterator>,F16-PDataType,F16-Expression,F16-Boolean,F16-PMetaData,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-boolean,F16-String,F16-ParseNode,F16-PDatum,F16-KeyRange,F16-PhoenixArray,F16-Void,F16-PhoenixConnection,F16-ParameterMetaData,F3-TEST_PROPERTIES,F3-NA,F3-SchemaUtil.normalizeIdentifier(tableName),F3-Class,F3-SchemaUtil.normalizeIdentifier(schemaName),F3-PHOENIX_JDBC_TENANT_SPECIFIC_URL,F3-byte[],F3-children.get(0),F3-null,F3-getUrl(),F3-boolean,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F7-|,F7--,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-PhoenixConnection,F12-int,F12-NA,F12-VerifyingIndexCodec,F12-Queue<TableStateVerifier>,F12-HTable,F12-boolean,F12-Logger,F12-MemoryChunk,F12-Map<ImmutableBytesPtr List<Tuple>>,F12-byte[],F12-String,F12-KeySlot,F12-ImmutableBytesWritable,F12-List<KeyRange>,F12-KeyValueBuilder,F12-KeyRange,F12-ReadOnlyProps,F12-List<Pair>,F17-static,F17-final,F17-NA,F2-ResultSet,F2-StringBuilder,F2-QueryCompilerTest,F2-BaseTest,F2-NA,F2-MemoryManagerTest,F2-Entry,F2-ToCharFunctionIT,F2-DateFormat,F2-Wrapper,F2-Connection,F2-String,F2-ToNumberFunctionIT,F2-PreparedStatement,F2-DriverManager,F2-Format,F2-List<Object>,F2-MessageDigest,F2-Statement,F2-InListExpression,F6-org.apache.phoenix.coprocessor.Delete,F6-NA,F6-org.apache.phoenix.arithmetic.ImmutableBytesWritable,F6-org.apache.phoenix.coprocessor.Put,F6-java.text.DecimalFormat,F6-java.util.Properties,F6-java.io.PrintWriter,F6-org.apache.phoenix.schema.PhoenixArray,F6-PhoenixArray.PrimitiveDoublePhoenixArray,F6-org.apache.phoenix.hbase.index.balancer.HBaseAdmin,F6-java.io.DataInputStream,F6-java.util.ArrayList<org.apache.phoenix.trace.TraceMetricSource.Metric>,F6-java.io.File,F6-java.lang.String,F6-org.apache.phoenix.end2end.StatsManagerImpl,F6-java.lang.StringBuilder,F6-java.util.ArrayList<org.apache.phoenix.trace.Pair>,F6-PhoenixArray.PrimitiveBytePhoenixArray,F6-org.apache.hadoop.hbase.regionserver.wal.Path,F6-org.apache.phoenix.expression.ImmutableBytesPtr,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-final-final,F14-NA,F14-final,F1-executeQuery,F1-NA,F1-add,F1-close,F1-prepareStatement,F1-getUrl,F1-pushFollow,F1-createArrayOf,F1-deepCopy,F1-execute,F1-get,F1-getConnection,F1-format,F1-runOneRowQueryTest,F1-setString,F1-allocate,F1-match,F1-getTableName,F1-closeStmtAndConn,F1-createStatement,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.text.NumberFormat,F5-java.util.Hashtable,F5-java.io.FilterInputStream,F5-java.util.Date,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.IOException,F5-java.util.AbstractCollection,F5-java.lang.Exception,F9-query,F9-columns,F9-tableName,F9-index,F9-expectedKvs,F9-a,F9-b,F9-hbaseRootDir,F9-statement,F9-msg,F9-baseType,F9-priority,F9-fs,F9-array,F9-union,F9-NA,F9-expected,F9-decoder,F9-conf,F9-parameterCount,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-PTable,F4-boolean,F4-PhoenixTestDriver,F4-long,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-ShutdownOnUnusedThreadPoolExecutor,F4-Scan,F4-Connection,F4-byte[],F4-ResultSetMetaData,F4-void,F4-Array,F4-StringBuilder,F4-T,F4-String,F4-int,F4-OrderPreserving,F8-KeyRangeCoalesceTest,F8-WALReplayWithIndexWritesAndCompressedWALIT,F8-IndexQosRpcController,F8-PhoenixArray,F8-PhoenixConnection,F8-PhoenixPreparedStatement,F8-KeyRangeUnionTest,F8-PhoenixHBaseLoader,F8-SequenceValueExpression,F8-ListMatchingVerifier,F8-MultiMutation,F8-NA,F8-KeyRangeIntersectTest,F8-CompressedIndexKeyValueDecoder,F11-rowCount,F11-length,F11-done,F11-tuple,F11-NA,F11-memoryChunk,F11-row,F11-currentKey,F11-maxSize,F11-kvBuilder,F11-offset,F11-index,F11-augmentedProps,F11-logger,F11-tags,F11-connection,F11-slot,F11-table,F11-counters,F11-id,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jamestaylor@apache.org,F71-jtaylor@salesforce.com,F71-anoopsamjohn@gmail.com,F71-jeffreyz@apache.org,F71-greid@apache.org,F71-jyates@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-elilevine@apache.org,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-larsh@apache.org,F71-mujtaba@apache.org,F71-maghamravikiran@gmail.com,F74,F73,F84,F146,category
1975,org/apache/phoenix/schema,org/apache/phoenix/schema/SequenceKey.java,246,true,3,7,11469,1,0,695,1,189,0.9054054054054054,48,17,0.3541666666666667,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,BAD_PRACTICE,0.001447178002894356,ES_COMPARING_STRINGS_WITH_EQ,14,3,1,0.02655413750514615,4.116920543433512E-4,2.058460271716756E-4,-1.0,0.0,0.0,0.25625,0.29630244279803464,-1.0,0.0,0.059334298118668596,196.440625,-0.2248062015503876,-1.0,2,472,246,1975,945,0.0,81,193,752,1219,0.017722995213884575,63,2,0,65,0,61,0,5.062098179003405E-4,0,20955,0,1822,392,0,23169,19133,0.016948039140205914,421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1977,3,1504,open
1975,org/apache/phoenix/schema,org/apache/phoenix/schema/SequenceKey.java,246,true,3,7,11469,1,0,695,1,189,0.8783783783783784,48,17,0.3541666666666667,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,BAD_PRACTICE,0.001447178002894356,ES_COMPARING_STRINGS_WITH_EQ,14,3,1,0.02655413750514615,4.116920543433512E-4,2.058460271716756E-4,-1.0,0.0,0.0,0.25625,0.29630244279803464,-1.0,0.0,0.059334298118668596,196.440625,-0.2248062015503876,-1.0,2,472,246,1975,945,0.0,81,193,752,1219,0.017722995213884575,63,2,0,65,0,61,0,5.062098179003405E-4,0,20955,0,1822,392,0,23169,19133,0.016948039140205914,421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,1977,3,1504,open
1936,org/apache/phoenix/schema,org/apache/phoenix/schema/SortOrderTest.java,232,true,28,8,11469,2,0,695,9,189,0.472,89,22,0.24719101123595505,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,STYLE,0.01808972503617945,SF_SWITCH_NO_DEFAULT,19,2,1,0.02655413750514615,2.058460271716756E-4,2.058460271716756E-4,-1.0,0.0,0.0,0.2899022801302932,0.46810490961383666,-1.0,0.0,0.06439942112879884,206.73941368078175,-0.2248062015503876,-1.0,3,474,246,1977,945,0.0,81,193,752,1219,0.017722995213884575,22,1,0,23,0,21,0,0.020552566875566156,0,20955,0,1822,392,0,23169,19133,0.016948039140205914,190,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1691,1977,3,1504,open
1946,org/apache/phoenix/schema,org/apache/phoenix/schema/ValueBitSetTest.java,236,true,0,5,11469,2,17,695,1,189,0.22151898734177214,121,23,0.19008264462809918,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,PERFORMANCE,0.09913169319826338,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.02655413750514615,2.058460271716756E-4,0.0,0.0,0.21897810218978103,0.017102669295114288,0.23030303030303031,0.14777573101497735,-0.5620437956204379,0.0,0.027496382054992764,226.9151515151515,-0.2248062015503876,-1.0,7,474,246,1977,945,0.0,81,193,752,1219,0.017722995213884575,138,3,0,141,0,135,0,0.1252932118571492,0,20955,0,1822,392,0,23169,19133,0.016948039140205914,234,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1735,1977,3,1504,open
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsCollector.java,11,true,30,17,369,1,12,39,5,6,0.6796407185628742,267,44,0.1647940074906367,0.23333333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,STYLE,0.02894356005788712,DLS_DEAD_LOCAL_STORE,17,2,1,0.001440922190201729,0.0010292301358583778,2.058460271716756E-4,1.0,0.625,0.009014423076923076,0.2899022801302932,0.46810490961383666,0.25,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,2,29,11,1532,494,0.10786970158517148,32,178,316,704,0.026589517859388817,401,123,30,554,123,278,401,0.10786970158517148,554,576,30,184,32,278,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsCollector.java,11,true,16,17,369,1,8,39,4,6,0.9940119760479041,267,44,0.1647940074906367,0.9375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,STYLE,0.013024602026049204,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.001440922190201729,0.0010292301358583778,2.058460271716756E-4,1.0,0.6111111111111112,0.009140550807217474,0.2899022801302932,0.46810490961383666,0.2222222222222222,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,2,29,11,1532,494,0.10786970158517148,32,178,316,704,0.026589517859388817,401,123,30,554,123,278,401,0.10786970158517148,554,576,30,184,32,278,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsCollector.java,11,true,6,17,369,1,8,39,2,6,0.9281437125748503,267,44,0.1647940074906367,0.8333333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,STYLE,0.013024602026049204,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.001440922190201729,0.0010292301358583778,2.058460271716756E-4,1.0,0.6111111111111112,0.009140550807217474,0.2899022801302932,0.46810490961383666,0.2222222222222222,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,2,29,11,1532,494,0.10786970158517148,32,178,316,704,0.026589517859388817,401,123,30,554,123,278,401,0.10786970158517148,554,576,30,184,32,278,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsCollector.java,11,true,6,17,369,1,8,39,2,6,0.9431137724550899,267,44,0.1647940074906367,0.8333333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,STYLE,0.013024602026049204,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.001440922190201729,0.0010292301358583778,2.058460271716756E-4,1.0,0.6111111111111112,0.009140550807217474,0.2899022801302932,0.46810490961383666,0.2222222222222222,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,2,29,11,1532,494,0.10786970158517148,32,178,316,704,0.026589517859388817,401,123,30,554,123,278,401,0.10786970158517148,554,576,30,184,32,278,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsCollector.java,11,true,3,17,369,1,0,39,1,6,0.5449101796407185,267,44,0.1647940074906367,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,STYLE,0.013748191027496382,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.001440922190201729,0.0010292301358583778,2.058460271716756E-4,1.0,0.5263157894736842,0.009588749200937568,0.2899022801302932,0.46810490961383666,0.05263157894736842,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,2,29,11,1532,494,0.10786970158517148,32,178,316,704,0.026589517859388817,401,123,30,554,123,278,401,0.10786970158517148,554,576,30,184,32,278,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsScanner.java,11,true,30,5,369,1,12,39,8,6,0.9210526315789473,85,21,0.24705882352941178,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,STYLE,0.02894356005788712,DLS_DEAD_LOCAL_STORE,17,2,1,0.001440922190201729,4.116920543433512E-4,2.058460271716756E-4,1.0,0.625,0.009014423076923076,0.2899022801302932,0.46810490961383666,0.25,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,1,29,11,1532,494,0.005877413937867338,32,178,316,704,0.026589517859388817,2,5,0,7,5,-3,2,0.005877413937867338,7,576,0,184,32,-3,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1532,org/apache/phoenix/schema/stat,org/apache/phoenix/schema/stat/StatisticsScanner.java,11,true,8,5,369,1,8,39,1,6,0.39473684210526316,85,21,0.24705882352941178,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,MALICIOUS_CODE,0.01881331403762663,EI_EXPOSE_REP2,18,2,1,0.001440922190201729,4.116920543433512E-4,2.058460271716756E-4,1.0,0.34615384615384615,0.02057557826788596,0.3273542600896861,0.14500805619682802,-0.3076923076923077,0.0,0.052821997105643996,188.62331838565024,1.0,1.0,1,29,11,1532,494,0.005877413937867338,32,178,316,704,0.026589517859388817,2,5,0,7,5,-3,2,0.005877413937867338,7,576,0,184,32,-3,792,392,0.025844861702769478,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1977,14,1514,close
1977,org/apache/phoenix/schema/tuple,org/apache/phoenix/schema/tuple/SingleKeyValueTuple.java,246,true,3,14,166,1,8,51,1,6,0.7747747747747747,77,17,0.22077922077922077,0.6666666666666666,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.013748191027496382,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,2.058460271716756E-4,2.058460271716756E-4,2.058460271716756E-4,1.0,0.5263157894736842,0.009588749200937568,0.2899022801302932,0.46810490961383666,0.05263157894736842,0.0,0.06439942112879884,206.73941368078175,1.0,1.0,6,474,246,1977,2,0.0,0,1,1,3,0.010416666666666666,168,2,0,170,0,166,0,0.0014070010377055788,0,662,0,25,0,0,687,637,0.022949064110889646,268,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1769,1977,13,1517,close
1621,org/apache/phoenix/trace,org/apache/phoenix/trace/DelegatingConnection.java,64,true,3,55,1419,1,4,160,1,39,0.19817073170731708,248,21,0.0846774193548387,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,SECURITY,0.07525325615050651,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,6,0.009674763277068753,0.0012350761630300535,0.0012350761630300535,1.0,0.3173076923076923,0.10831176035502958,0.3598130841121495,4.2771206762844886E-4,-0.3557692307692308,0.0,0.055716353111432707,171.55607476635515,-0.3191489361702128,1.0,0,118,64,1621,1507,0.40362438220757824,11,14,1493,1532,0.11249549126590663,245,0,0,245,0,245,245,0.40362438220757824,245,1507,0,14,11,245,1532,1493,0.11249549126590663,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1621,1977,11,1513,close
