F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-List<String>,F16-List<PeekingResultIterator>,F16-PDataType,F16-Expression,F16-Boolean,F16-PMetaData,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-boolean,F16-String,F16-Date,F16-ParseNode,F16-KeyRange,F16-PhoenixArray,F16-MutationState,F16-Void,F16-PhoenixConnection,F16-ParameterMetaData,F3-TEST_PROPERTIES,F3-NA,F3-SortOrder.DESC,F3-SortOrder.ASC,F3-null,F3-byte[],F3-getUrl(),F3-Object,F3-boolean,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F3-PDataType,F7-|,F7--,F7-++,F7-|=,F7-%,F7-+=,F7-NA,F7-*,F7-/=,F7-+,F12-long,F12-int,F12-PTimestamp,F12-PDouble,F12-NA,F12-VerifyingIndexCodec,F12-Queue<TableStateVerifier>,F12-boolean,F12-List<FunctionArgument>,F12-HTable,F12-PName,F12-BigDecimal,F12-Tuple,F12-byte[],F12-String,F12-KeySlot,F12-PInteger,F12-PBoolean,F12-KeyRange,F12-PeekingResultIterator,F17-static,F17-final,F17-static-final,F17-NA,F2-ResultSet,F2-StringToArrayFunctionTest,F2-Class,F2-ArrayPrependFunctionTest,F2-QueryCompilerTest,F2-RowValueConstructorIT,F2-NA,F2-ToCharFunctionIT,F2-BigDecimal,F2-TenantIdTypeIT,F2-Wrapper,F2-Object,F2-Connection,F2-String,F2-PhoenixUtil,F2-PreparedStatement,F2-QueryMoreIT,F2-DriverManager,F2-Statement,F2-File,F6-java.sql.Date,F6-org.apache.phoenix.coprocessor.Delete,F6-NA,F6-org.apache.phoenix.expression.PhoenixArray,F6-java.io.FileOutputStream,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.math.BigDecimal,F6-java.io.PrintWriter,F6-org.apache.phoenix.hbase.index.balancer.HBaseAdmin,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-PhoenixArray.PrimitiveBytePhoenixArray,F6-java.util.concurrent.CountDownLatch,F6-java.lang.Double,F6-java.io.BufferedReader,F6-org.apache.phoenix.schema.types.PhoenixArray,F6-org.apache.phoenix.mapreduce.Path,F6-org.apache.phoenix.expression.ImmutableBytesPtr,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-final-final,F14-NA,F14-final,F1-executeQuery,F1-NA,F1-close,F1-prepareStatement,F1-getUrl,F1-pushFollow,F1-deepCopy,F1-execute,F1-get,F1-getConnection,F1-format,F1-test,F1-toUpperCase,F1-match,F1-nextConnection,F1-getSqlType,F1-closeStmtAndConn,F1-toObject,F1-createStatement,F1-assertTrue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-PDataType,F5-java.io.Writer,F5-java.util.zip.ZipOutputStream,F5-java.text.NumberFormat,F5-PWholeNumber,F5-PhoenixStatement,F5-java.util.Hashtable,F5-PSmallint.ShortCodec,F5-BaseCodec,F5-java.util.Date,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-PRealNumber,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-duration,F9-query,F9-tableName,F9-columns,F9-intersection,F9-a,F9-b,F9-hbaseRootDir,F9-startTime,F9-statement,F9-msg,F9-minKey,F9-info,F9-firstPlan,F9-end,F9-fs,F9-rowCount,F9-NA,F9-conf,F9-parameterCount,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-Connection,F4-byte[],F4-ResultSetMetaData,F4-void,F4-Array,F4-List,F4-Map<String Object>,F4-T,F4-String,F4-int,F4-Class,F4-QueryPlan,F8-RunTime,F8-KeyRangeCoalesceTest,F8-MultiDeleteMutationPlan,F8-ColumnReference,F8-WALReplayWithIndexWritesAndCompressedWALIT,F8-QueryVerifier,F8-StatisticsCollector,F8-Info,F8-Scenario,F8-PhoenixConnection,F8-PairInt,F8-PhoenixPreparedStatement,F8-PhoenixPigDBWritable,F8-KeyRangeUnionTest,F8-PhoenixHBaseLoader,F8-ListMatchingVerifier,F8-MultiMutation,F8-NA,F8-KeyRangeIntersectTest,F8-CompressedIndexKeyValueDecoder,F11-onConditions,F11-rowCount,F11-tuple,F11-NA,F11-numRecordsRead,F11-delegate,F11-elapsedDurationInMs,F11-MAX_DOUBLE_AS_BIG_DECIMAL,F11-kvBuilder,F11-args,F11-functionName,F11-INSTANCE,F11-className,F11-type,F11-startTime,F11-put,F11-singleValueOnly,F11-slot,F11-jarPath,F11-table,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-jyates@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F73,F84,F146,category
1217,org/apache/phoenix/pherf/util,org/apache/phoenix/pherf/util/PhoenixUtil.java,203,true,14,24,385,1,12,47,2,7,0.26426426426426425,243,59,0.24279835390946503,0.42857142857142855,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,SECURITY,0.08229537366548043,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,3,0.0031034948050195654,0.0018890837943597355,4.048036702199433E-4,-1.0,0.24324324324324326,0.09203798392987583,0.24786324786324787,3.80821433270299E-6,-0.4972972972972973,0.0,0.051601423487544484,345.3376068376068,-0.8260869565217391,-0.7142857142857143,9,320,203,1217,230,0.058307485755939366,38,5,225,273,0.07134015646313943,125,16,41,182,5,109,89,0.03880986175989134,132,328,38,48,41,84,417,280,0.07852381574791797,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/util,org/apache/phoenix/pherf/util/PhoenixUtil.java,203,true,13,24,385,1,12,47,1,7,0.3303303303303303,243,59,0.24279835390946503,0.38461538461538464,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,SECURITY,0.08229537366548043,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,2,0.0031034948050195654,0.0018890837943597355,2.6986911347996224E-4,-1.0,0.24324324324324326,0.09203798392987583,0.24786324786324787,3.80821433270299E-6,-0.4972972972972973,0.0,0.051601423487544484,345.3376068376068,-0.8260869565217391,-0.7142857142857143,9,320,203,1217,230,0.058307485755939366,38,5,225,273,0.07134015646313943,125,16,41,182,5,109,89,0.03880986175989134,132,328,38,48,41,84,417,280,0.07852381574791797,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/util,org/apache/phoenix/pherf/util/PhoenixUtil.java,203,true,24,24,385,1,12,47,5,7,0.954954954954955,243,59,0.24279835390946503,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,SECURITY,0.08229537366548043,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,3,0.0031034948050195654,0.0018890837943597355,4.048036702199433E-4,-1.0,0.24324324324324326,0.09203798392987583,0.24786324786324787,3.80821433270299E-6,-0.4972972972972973,0.0,0.051601423487544484,345.3376068376068,-0.8260869565217391,-0.7142857142857143,6,131,105,1028,230,0.058307485755939366,38,5,225,273,0.07134015646313943,125,16,41,182,5,109,89,0.03880986175989134,132,328,38,48,41,84,417,280,0.07852381574791797,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/util,org/apache/phoenix/pherf/util/PhoenixUtil.java,203,true,4,24,385,1,8,47,2,7,0.8798798798798799,243,59,0.24279835390946503,0.75,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,SECURITY,0.08229537366548043,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,1,0.0031034948050195654,0.0018890837943597355,1.3493455673998112E-4,-1.0,0.24324324324324326,0.09203798392987583,0.24786324786324787,3.80821433270299E-6,-0.4972972972972973,0.0,0.051601423487544484,345.3376068376068,-0.8260869565217391,-0.7142857142857143,3,43,58,940,230,0.058307485755939366,38,5,225,273,0.07134015646313943,125,16,41,182,5,109,89,0.03880986175989134,132,328,38,48,41,84,417,280,0.07852381574791797,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/util,org/apache/phoenix/pherf/util/ResourceList.java,203,true,36,6,385,1,8,47,9,7,0.9171428571428571,125,31,0.248,0.09722222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,STYLE,0.004893238434163701,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.0031034948050195654,2.6986911347996224E-4,1.3493455673998112E-4,-1.0,0.09090909090909091,0.0025826446280991736,0.15550755939524838,0.3301508057104579,-0.8181818181818182,0.0,0.03202846975088968,459.622030237581,-0.8260869565217391,-1.0,3,320,203,1217,230,0.0,38,5,225,273,0.07134015646313943,0,32,0,32,0,-32,0,0.03846540543257872,0,328,0,48,41,0,417,280,0.07852381574791797,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1068,1977,9,903,open
1217,org/apache/phoenix/pherf/util,org/apache/phoenix/pherf/util/ResourceList.java,203,true,33,6,385,1,12,47,3,7,0.7371428571428571,125,31,0.248,0.15151515151515152,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,BAD_PRACTICE,0.0026690391459074734,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,1,0.0031034948050195654,2.6986911347996224E-4,1.3493455673998112E-4,-1.0,0.0,0.0,0.16363636363636364,0.1859508090530732,-1.0,0.0,0.0400355871886121,429.5872727272727,-0.8260869565217391,-1.0,3,320,203,1217,230,0.0,38,5,225,273,0.07134015646313943,0,32,0,32,0,-32,0,0.03846540543257872,0,328,0,48,41,0,417,280,0.07852381574791797,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1068,1977,9,903,open
1217,org/apache/phoenix/pherf/workload,org/apache/phoenix/pherf/workload/MultiThreadedRunner.java,203,true,42,4,219,1,0,56,11,13,0.7039473684210527,104,35,0.33653846153846156,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,I18N,0.016903914590747332,DM_CONVERT_CASE,20,3,4,0.002698691134799622,6.746727836999055E-4,5.397382269599245E-4,-1.0,0.3157894736842105,0.10803324099722991,0.2876712328767123,2.1532714888198695E-4,-0.3684210526315789,0.0,0.009341637010676156,305.7808219178082,-0.8,-1.0,2,131,105,1028,78,0.005873715124816446,0,56,22,134,0.0280180136665726,123,2,0,125,2,121,2,0.014910163658603983,4,949,0,62,5,0,1016,887,0.03051203476245107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/workload,org/apache/phoenix/pherf/workload/MultiThreadedRunner.java,203,true,336,4,219,1,12,56,81,13,0.9029605263157895,104,35,0.33653846153846156,0.07738095238095238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,EXPERIMENTAL,0.020462633451957295,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.002698691134799622,6.746727836999055E-4,5.397382269599245E-4,-1.0,0.2608695652173913,0.1928166351606805,0.2608695652173913,0.0,-0.4782608695652174,0.0,0.005338078291814947,415.39130434782606,-0.8,-1.0,2,131,105,1028,78,0.005873715124816446,0,56,22,134,0.0280180136665726,123,2,0,125,2,121,2,0.014910163658603983,4,949,0,62,5,0,1016,887,0.03051203476245107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/workload,org/apache/phoenix/pherf/workload/MultiThreadedRunner.java,203,true,42,4,219,1,12,56,11,13,0.7828947368421053,104,35,0.33653846153846156,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,BAD_PRACTICE,0.16414590747330962,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,4,0.002698691134799622,6.746727836999055E-4,5.397382269599245E-4,-1.0,0.21138211382113822,0.005556657192588186,0.16363636363636364,0.1859508090530732,-0.5745257452574526,0.0,0.0400355871886121,429.5872727272727,-0.8,-1.0,2,131,105,1028,78,0.005873715124816446,0,56,22,134,0.0280180136665726,123,2,0,125,2,121,2,0.014910163658603983,4,949,0,62,5,0,1016,887,0.03051203476245107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/workload,org/apache/phoenix/pherf/workload/MultiThreadedRunner.java,203,true,42,4,219,1,12,56,11,13,0.7828947368421053,104,35,0.33653846153846156,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,SECURITY,0.08229537366548043,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,4,0.002698691134799622,6.746727836999055E-4,5.397382269599245E-4,-1.0,0.24324324324324326,0.09203798392987583,0.24786324786324787,3.80821433270299E-6,-0.4972972972972973,0.0,0.051601423487544484,345.3376068376068,-0.8,-1.0,2,131,105,1028,78,0.005873715124816446,0,56,22,134,0.0280180136665726,123,2,0,125,2,121,2,0.014910163658603983,4,949,0,62,5,0,1016,887,0.03051203476245107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/workload,org/apache/phoenix/pherf/workload/MultiThreadedRunner.java,203,true,19,4,219,1,24,56,4,13,0.5592105263157895,104,35,0.33653846153846156,0.5263157894736842,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,STYLE,0.008451957295373666,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,1,0.002698691134799622,6.746727836999055E-4,1.3493455673998112E-4,-1.0,0.3684210526315789,0.00727146814404432,0.15550755939524838,0.3301508057104579,-0.2631578947368421,0.0,0.03202846975088968,459.622030237581,-0.8,-1.0,2,131,105,1028,78,0.005873715124816446,0,56,22,134,0.0280180136665726,123,2,0,125,2,121,2,0.014910163658603983,4,949,0,62,5,0,1016,887,0.03051203476245107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
1217,org/apache/phoenix/pherf/workload,org/apache/phoenix/pherf/workload/MultithreadedDiffer.java,203,true,13,4,219,1,0,56,4,13,0.865979381443299,54,35,0.6481481481481481,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,CORRECTNESS,4.4483985765124553E-4,NP_UNWRITTEN_FIELD,8,2,1,0.002698691134799622,2.6986911347996224E-4,1.3493455673998112E-4,-1.0,0.0,0.0,0.10294117647058823,0.12008951492583007,-1.0,0.0,0.006227758007117438,349.15441176470586,-0.8,-1.0,2,131,105,1028,78,0.004225352112676056,0,56,22,134,0.0280180136665726,57,5,3,65,1,52,2,0.011616048220654398,3,949,0,62,5,1,1016,887,0.03051203476245107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,903,1977,9,903,open
