F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Configuration,F16-KeyValue,F16-List<PeekingResultIterator>,F16-PDataType,F16-Expression,F16-Boolean,F16-PMetaData,F16-NA,F16-void,F16-int,F16-boolean,F16-String,F16-Date,F16-ParseNode,F16-PDatum,F16-KeyRange,F16-PhoenixArray,F16-Void,F16-PhoenixConnection,F16-ParameterMetaData,F3-TEST_PROPERTIES,F3-NA,F3-SchemaUtil.normalizeIdentifier(tableName),F3-SchemaUtil.normalizeIdentifier(schemaName),F3-Double[],F3-byte[],F3-children.get(0),F3-getUrl(),F3-boolean,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-FilenameFilter,F3-input,F3-Connection,F7-|,F7--,F7-&=,F7-%,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-PhoenixConnection,F12-int,F12-PTimestamp,F12-PDate,F12-PDouble,F12-NA,F12-VerifyingIndexCodec,F12-Queue<TableStateVerifier>,F12-boolean,F12-HTable,F12-Logger,F12-BigDecimal,F12-byte[],F12-KeySlot,F12-PInteger,F12-PBoolean,F12-KeyRange,F12-SequenceKey,F12-Op,F17-static,F17-final,F17-NA,F2-ResultSet,F2-QueryCompilerTest,F2-NA,F2-MemoryManagerTest,F2-Entry,F2-ToCharFunctionIT,F2-Integer,F2-BigDecimal,F2-DateFormat,F2-Wrapper,F2-Connection,F2-String,F2-ToNumberFunctionIT,F2-PreparedStatement,F2-QueryMoreIT,F2-DriverManager,F2-Format,F2-Statement,F2-InListExpression,F2-File,F6-java.sql.Date,F6-NA,F6-org.apache.phoenix.arithmetic.ImmutableBytesWritable,F6-java.text.DecimalFormat,F6-java.util.Properties,F6-org.apache.phoenix.schema.types.PFloat,F6-org.apache.phoenix.schema.types.PDouble,F6-java.math.BigDecimal,F6-java.io.PrintWriter,F6-PhoenixArray.PrimitiveDoublePhoenixArray,F6-org.apache.phoenix.hbase.index.balancer.HBaseAdmin,F6-org.apache.phoenix.arithmetic.DecimalDivideExpression,F6-java.util.ArrayList<org.apache.phoenix.trace.TraceMetricSource.Metric>,F6-java.io.File,F6-java.lang.String,F6-org.apache.phoenix.hbase.index.covered.KeyValue,F6-java.lang.StringBuilder,F6-org.apache.phoenix.schema.types.PDate,F6-org.apache.phoenix.schema.types.PhoenixArray,F6-org.apache.phoenix.expression.ImmutableBytesPtr,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-final-final,F14-NA,F14-final,F1-executeQuery,F1-NA,F1-close,F1-prepareStatement,F1-getUrl,F1-pushFollow,F1-deepCopy,F1-execute,F1-get,F1-listFiles,F1-getConnection,F1-format,F1-match,F1-getSqlType,F1-getTableName,F1-toObject,F1-closeStmtAndConn,F1-instantiatePhoenixArray,F1-createStatement,F1-getPath,F5-java.lang.Object,F5-NA,F5-PDataType,F5-java.io.Writer,F5-java.text.NumberFormat,F5-PTinyint.ByteCodec,F5-PhoenixStatementFactory,F5-PhoenixStatement,F5-java.util.Hashtable,F5-java.io.FilterInputStream,F5-PSmallint.ShortCodec,F5-java.util.Date,F5-java.util.AbstractList,F5-PInteger.IntCodec,F5-java.lang.AbstractStringBuilder,F5-java.io.IOException,F5-PFloat.FloatCodec,F5-java.util.AbstractCollection,F5-PUnsignedLong.UnsignedLongCodec,F5-java.lang.Exception,F9-query,F9-columns,F9-tableName,F9-intersection,F9-expectedKvs,F9-a,F9-b,F9-hbaseRootDir,F9-statement,F9-msg,F9-firstPlan,F9-plans,F9-priority,F9-fs,F9-union,F9-NA,F9-expected,F9-decoder,F9-conf,F9-parameterCount,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-PTable,F4-boolean,F4-File[],F4-PhoenixTestDriver,F4-long,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-Scan,F4-Connection,F4-byte[],F4-Object,F4-void,F4-Array,F4-List,F4-T,F4-String,F4-int,F4-OrderPreserving,F8-KeyRangeCoalesceTest,F8-MultiDeleteMutationPlan,F8-WALReplayWithIndexWritesAndCompressedWALIT,F8-IndexQosRpcController,F8-PhoenixConnection,F8-PhoenixPreparedStatement,F8-PhoenixPigDBWritable,F8-KeyRangeUnionTest,F8-PhoenixHBaseLoader,F8-ListMatchingVerifier,F8-MultiMutation,F8-NA,F8-KeyRangeIntersectTest,F8-CompressedIndexKeyValueDecoder,F11-onConditions,F11-rowCount,F11-key,F11-tuple,F11-NA,F11-row,F11-MIN_DOUBLE_AS_BIG_DECIMAL,F11-maxSize,F11-MAX_DOUBLE_AS_BIG_DECIMAL,F11-kvBuilder,F11-offset,F11-augmentedProps,F11-logger,F11-INSTANCE,F11-type,F11-singleValueOnly,F11-connection,F11-slot,F11-op,F11-table,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-ndimiduk@apache.org,F71-anoopsamjohn@gmail.com,F71-jeffreyz@apache.org,F71-greid@apache.org,F71-jyates@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-ravimagham@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-elilevine@apache.org,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-apurtell@apache.org,F71-larsh@apache.org,F71-mujtaba@apache.org,F71-maghamravikiran@gmail.com,F74,F73,F84,F146,category
1921,org/apache/phoenix/parse,org/apache/phoenix/parse/ParseNodeRewriter.java,323,true,0,45,12546,27,12,1195,1,166,0.4559322033898305,486,42,0.08641975308641975,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,24,PERFORMANCE,0.09530112508272667,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.025893025893025893,0.004536004536004536,0.0,0.0,0.1597222222222222,0.014912337105624143,0.1686046511627907,0.06370628593554907,-0.6805555555555556,0.0,0.019192587690271344,304.3720930232558,-0.9854014598540146,-1.0,21,675,339,1977,232,0.013696717616090516,0,108,124,340,0.0019381702620921086,585,53,17,655,21,532,17,0.016370912186858863,38,11283,0,438,18,-4,11739,10845,0.00665136388220526,98,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1398,1977,14,1314,open
1921,org/apache/phoenix/parse,org/apache/phoenix/parse/ParseNodeRewriter.java,323,true,0,45,12546,27,12,1195,1,166,0.4728813559322034,486,42,0.08641975308641975,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,24,PERFORMANCE,0.09530112508272667,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.025893025893025893,0.004536004536004536,0.0,0.0,0.1597222222222222,0.014912337105624143,0.1686046511627907,0.06370628593554907,-0.6805555555555556,0.0,0.019192587690271344,304.3720930232558,-0.9854014598540146,-1.0,21,675,339,1977,232,0.013696717616090516,0,108,124,340,0.0019381702620921086,585,53,17,655,21,532,17,0.016370912186858863,38,11283,0,438,18,-4,11739,10845,0.00665136388220526,98,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1398,1977,14,1314,open
1921,org/apache/phoenix/parse,org/apache/phoenix/parse/ParseNodeRewriter.java,323,true,0,45,12546,27,12,1195,1,166,0.48983050847457626,486,42,0.08641975308641975,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,24,PERFORMANCE,0.09530112508272667,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.025893025893025893,0.004536004536004536,0.0,0.0,0.1597222222222222,0.014912337105624143,0.1686046511627907,0.06370628593554907,-0.6805555555555556,0.0,0.019192587690271344,304.3720930232558,-0.9854014598540146,-1.0,21,675,339,1977,232,0.013696717616090516,0,108,124,340,0.0019381702620921086,585,53,17,655,21,532,17,0.016370912186858863,38,11283,0,438,18,-4,11739,10845,0.00665136388220526,98,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1398,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLLexer.java,0,true,51,145,12546,2,0,1195,7,166,0.644547134935305,3929,890,0.22652074319165183,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,STYLE,0.02382528127068167,DLS_DEAD_LOCAL_STORE,20,3,1,0.025893025893025893,0.001134001134001134,1.89000189000189E-4,-1.0,0.4444444444444444,0.00949667616334283,0.191044776119403,0.3772880202743073,-0.1111111111111111,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLLexer.java,0,true,298,145,12546,2,0,1195,51,166,0.6032347504621072,3929,890,0.22652074319165183,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,STYLE,0.01654533421575116,SF_SWITCH_NO_DEFAULT,19,2,1,0.025893025893025893,0.001134001134001134,1.89000189000189E-4,-1.0,0.0,0.0,0.191044776119403,0.3772880202743073,-1.0,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLLexer.java,0,true,26,145,12546,2,0,1195,3,166,0.4327171903881701,3929,890,0.22652074319165183,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,STYLE,0.01654533421575116,SF_SWITCH_NO_DEFAULT,19,2,1,0.025893025893025893,0.001134001134001134,1.89000189000189E-4,-1.0,0.0,0.0,0.191044776119403,0.3772880202743073,-1.0,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLLexer.java,0,true,57,145,12546,2,0,1195,10,166,0.6654343807763401,3929,890,0.22652074319165183,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,STYLE,0.01654533421575116,SF_SWITCH_NO_DEFAULT,19,2,1,0.025893025893025893,0.001134001134001134,1.89000189000189E-4,-1.0,0.0,0.0,0.191044776119403,0.3772880202743073,-1.0,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLLexer.java,0,true,666,145,12546,2,0,1195,133,166,0.6846580406654343,3929,890,0.22652074319165183,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,STYLE,0.01654533421575116,SF_SWITCH_NO_DEFAULT,19,2,1,0.025893025893025893,0.001134001134001134,1.89000189000189E-4,-1.0,0.0,0.0,0.191044776119403,0.3772880202743073,-1.0,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLLexer.java,0,true,0,145,12546,2,0,1195,1,166,0.9752310536044362,3929,890,0.22652074319165183,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,PERFORMANCE,0.009927200529450696,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.025893025893025893,0.001134001134001134,0.0,0.0,0.2,0.01777777777777778,0.1686046511627907,0.06370628593554907,-0.6,0.0,0.019192587690271344,304.3720930232558,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLParser.java,0,true,553,105,12546,1,0,1195,210,166,0.7821409359870898,7113,969,0.13622943905525095,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,94,STYLE,0.02382528127068167,DLS_DEAD_LOCAL_STORE,17,2,3,0.025893025893025893,0.017766017766017765,5.67000567000567E-4,-1.0,0.4444444444444444,0.00949667616334283,0.191044776119403,0.3772880202743073,-0.1111111111111111,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLParser.java,0,true,553,105,12546,1,0,1195,210,166,0.7962345346960732,7113,969,0.13622943905525095,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,94,STYLE,0.02382528127068167,DLS_DEAD_LOCAL_STORE,17,2,3,0.025893025893025893,0.017766017766017765,5.67000567000567E-4,-1.0,0.4444444444444444,0.00949667616334283,0.191044776119403,0.3772880202743073,-0.1111111111111111,0.0,0.042356055592322965,282.9373134328358,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
1302,org/apache/phoenix/parse,org/apache/phoenix/parse/PhoenixSQLParser.java,0,true,3,105,12546,1,0,1195,1,166,0.027111350188273264,7113,969,0.13622943905525095,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,94,MALICIOUS_CODE,0.03441429516876241,EI_EXPOSE_REP,18,2,1,0.025893025893025893,0.017766017766017765,1.89000189000189E-4,-1.0,0.019230769230769232,0.002357618343195266,0.14035087719298245,0.023598477524100308,-0.9615384615384616,0.0,0.021178027796161483,228.9561403508772,-0.9854014598540146,-1.0,0,675,339,1977,232,0.0,0,108,124,340,0.0019381702620921086,0,0,0,0,0,0,0,0.0,0,11283,0,438,18,0,11739,10845,0.00665136388220526,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,14,1314,open
