canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-String,F3-long,F3-int,F3-String[],F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-NA,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-DirectoryScanner,F2-Thread,F2-NA,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-NA,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F1-delete,F1-NA,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createElement,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-Set,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Object,F4-File,F4-Element,F4-void,F4-URL,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-Length,F8-GenerateKey,F8-BFT,F8-Checksum,F8-Touch,F8-StreamPumper,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-NA,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-size,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
ant-B-854,7798,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSetTest.java,3587,true,101,6,6326,1,12,804,14,118,0.5306122448979592,201,26,0.12935323383084577,0.594059405940594,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.07293354943273905,0.0024311183144246355,0.0016207455429497568,-1.0,0.043859649122807015,0.0013978660100543755,0.04415584415584416,0.280364952540035,-0.9122807017543859,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,11,8128,3920,9009,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,294,0,348,6,0,648,-54,0.007962493392376535,1858,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2571,13499,15,728,open
ant-B-855,7416,org/apache/tools/ant/types,org/apache/tools/ant/types/AddTypeTest.java,3505,true,0,17,6326,14,0,804,1,118,0.7258064516129032,141,18,0.1276595744680851,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.07293354943273905,0.0016207455429497568,8.103727714748784E-4,-1.0,0.043859649122807015,0.0013978660100543755,0.04415584415584416,0.280364952540035,-0.9122807017543859,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,11,6535,3505,7416,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,294,0,348,6,0,648,-54,0.007962493392376535,2941,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3654,13499,15,728,open
ant-B-856,7416,org/apache/tools/ant/types,org/apache/tools/ant/types/AddTypeTest.java,3505,true,0,17,6326,14,0,804,1,118,0.7473118279569892,141,18,0.1276595744680851,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.07293354943273905,0.0016207455429497568,8.103727714748784E-4,-1.0,0.043859649122807015,0.0013978660100543755,0.04415584415584416,0.280364952540035,-0.9122807017543859,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,11,6535,3505,7416,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,294,0,348,6,0,648,-54,0.007962493392376535,2941,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3654,13499,15,728,open
ant-B-857,9932,org/apache/tools/ant/types,org/apache/tools/ant/types/AntFilterReader.java,3972,true,0,10,6326,1,6,804,1,118,0.1638418079096045,94,68,0.723404255319149,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,STYLE,0.014790468364831553,RI_REDUNDANT_INTERFACES,20,3,0,0.07293354943273905,8.103727714748784E-4,0.0,0.0,0.0,0.0,0.04415584415584416,0.280364952540035,-1.0,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,21,9051,3972,9932,0,0.0,0,0,0,0,0.0,2,2,0,4,0,0,0,8.269588587967748E-4,0,294,0,348,6,0,648,-54,0.007962493392376535,20,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,733,13499,15,728,close
ant-B-858,4423,org/apache/tools/ant/types,org/apache/tools/ant/types/ArchiveFileSet.java,2639,true,10,37,6326,1,8,804,3,118,0.5646017699115045,277,241,0.8700361010830325,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,STYLE,0.00657354149548069,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.07293354943273905,0.0024311183144246355,8.103727714748784E-4,-1.0,0.14285714285714285,0.004081632653061224,0.04415584415584416,0.280364952540035,-0.7142857142857143,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,26,3542,2639,4423,0,0.0,0,0,0,0,0.0,3,2,0,5,0,1,0,0.005733944954128441,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,728,13499,15,728,open
ant-B-859,4423,org/apache/tools/ant/types,org/apache/tools/ant/types/ArchiveFileSet.java,2639,true,10,37,6326,1,8,804,3,118,0.5929203539823009,277,241,0.8700361010830325,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,STYLE,0.00657354149548069,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.07293354943273905,0.0024311183144246355,8.103727714748784E-4,-1.0,0.14285714285714285,0.004081632653061224,0.04415584415584416,0.280364952540035,-0.7142857142857143,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,26,3542,2639,4423,0,0.0,0,0,0,0,0.0,3,2,0,5,0,1,0,0.005733944954128441,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,728,13499,15,728,open
ant-B-860,4423,org/apache/tools/ant/types,org/apache/tools/ant/types/ArchiveFileSet.java,2639,true,6,37,6326,1,8,804,2,118,0.8743362831858407,277,241,0.8700361010830325,0.8333333333333334,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,BAD_PRACTICE,0.0016433853738701725,NP_TOSTRING_COULD_RETURN_NULL,14,2,1,0.07293354943273905,0.0024311183144246355,8.103727714748784E-4,-1.0,0.0,0.0,0.019762845849802372,0.13360732209918794,-1.0,0.0,0.004269854824935952,0.13360732209918794,-0.9130434782608695,-1.0,13,2216,2131,3097,0,0.0,0,0,0,0,0.0,3,2,0,5,0,1,0,0.005733944954128441,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,728,13499,15,728,open
ant-B-861,4423,org/apache/tools/ant/types,org/apache/tools/ant/types/ArchiveScanner.java,2639,true,16,17,6326,1,8,804,4,118,0.896358543417367,145,176,1.2137931034482758,0.125,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.07293354943273905,8.103727714748784E-4,8.103727714748784E-4,-1.0,0.043859649122807015,0.0013978660100543755,0.04415584415584416,0.280364952540035,-0.9122807017543859,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,4,1142,1501,2023,0,0.0,0,0,0,0,0.0,14,17,0,31,0,-3,0,0.031664964249233915,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,728,13499,15,728,open
ant-B-862,7384,org/apache/tools/ant/types,org/apache/tools/ant/types/Assertions.java,3489,true,0,12,6326,4,6,804,1,118,0.1894150417827298,144,179,1.2430555555555556,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,STYLE,0.014790468364831553,RI_REDUNDANT_INTERFACES,20,3,0,0.07293354943273905,8.103727714748784E-4,0.0,0.0,0.0,0.0,0.04415584415584416,0.280364952540035,-1.0,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,19,6503,3489,7384,0,0.0,0,0,0,0,0.0,7,14,0,21,0,-7,0,0.01981132075471698,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,728,13499,15,728,open
ant-B-863,6778,org/apache/tools/ant/types,org/apache/tools/ant/types/AssertionsTest.java,3387,true,3,15,6326,1,4,804,1,118,0.3627450980392157,59,24,0.4067796610169492,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,CORRECTNESS,0.06984387838948233,IJU_TEARDOWN_NO_SUPER,7,2,1,0.07293354943273905,8.103727714748784E-4,8.103727714748784E-4,-1.0,0.0,0.0,0.008928571428571428,0.007354113520408163,-1.0,0.0,8.539709649871904E-4,0.007354113520408163,-0.9130434782608695,-1.0,11,5897,3387,6778,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,294,0,348,6,0,648,-54,0.007962493392376535,2860,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3573,13499,15,728,close
ant-B-864,9426,org/apache/tools/ant/types,org/apache/tools/ant/types/Commandline.java,3942,true,0,28,6326,3,0,804,1,118,0.27866473149492016,323,309,0.9566563467492261,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,MALICIOUS_CODE,0.025472473294987676,EI_EXPOSE_REP,18,2,1,0.07293354943273905,8.103727714748784E-4,8.103727714748784E-4,-1.0,0.0625,0.008370535714285714,0.09836065573770492,0.010087401498933347,-0.875,0.0,0.005123825789923143,0.010087401498933347,-0.9130434782608695,-1.0,82,12289,4533,13170,0,0.0,0,0,0,0,0.0,24,30,0,54,0,-6,0,0.04361873990306947,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,728,13499,15,728,open
ant-B-865,6260,org/apache/tools/ant/types,org/apache/tools/ant/types/CommandlineJava.java,3219,true,0,39,6326,2,0,804,1,118,0.13590844062947066,330,309,0.9363636363636364,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,STYLE,0.020542317173377157,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.07293354943273905,0.0016207455429497568,8.103727714748784E-4,-1.0,0.0,0.0,0.04415584415584416,0.280364952540035,-1.0,0.0,0.014517506404782237,0.280364952540035,-0.9130434782608695,-1.0,106,10843,4169,11724,0,0.0,0,0,0,0,0.0,16,20,0,36,0,-4,0,0.02654867256637168,0,294,0,348,6,0,648,-54,0.007962493392376535,15,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,728,13499,15,728,open
