F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Thread,F16-boolean,F16-def,F16-String,F16-SslTransportLayer,F16-List<ConnectorTaskId>,F16-NA,F16-void,F16-byte[],F16-int,F3-NA,F3-JoinGroupRequest.UNKNOWN_MEMBER_ID,F3-Class,F3-ConnectorTaskId,F3-Throwable,F3-field.name,F3-byte[],F3-null,F3-recs1.hasRoomFor( b .getBytes()  2 .getBytes()),F3-boolean,F3-Schema,F3-long,F3-String,F3-int,F3-JsonNode,F3-cluster.topics(),F3-ClientState,F3-TopicPartition,F3-password.value().toCharArray(),F3-receive.payload(),F7-|,F7--,F7-^,F7-++,F7-+=,F7-NA,F7-*=,F7-+,F7-^=,F12-List<SocketChannel>,F12-long,F12-int,F12-KeyValueStore,F12-NA,F12-Callback,F12-Logger,F12-ServerSocketChannel,F12-ProcessorContext,F12-String,F12-Password,F12-Callable<Void>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-Process,F2-Bytes,F2-NA,F2-Random,F2-Map<String Object>,F2-LoginContext,F2-Arrays,F2-LexicographicByteArrayComparator,F2-KerberosLogin,F2-SaslClientAuthenticator,F2-String,F2-Struct,F2-ByteBuffer,F2-ConfigKey,F2-System,F2-AtomicBoolean,F2-Set<String>,F2-SelectionKey,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.util.Random,F6-org.apache.kafka.common.network.SslTransportLayer,F6-java.io.BufferedWriter,F6-NA,F6-org.apache.kafka.clients.producer.ProducerRecord,F6-org.apache.kafka.clients.producer.internals.BufferPool,F6-org.apache.kafka.clients.consumer.internals.SyncGroupRequest,F6-org.apache.kafka.clients.consumer.internals.OffsetCommitRequest,F6-org.apache.kafka.common.network.NetworkSend,F6-java.util.Properties,F6-org.apache.kafka.clients.consumer.internals.FetchRequest,F6-org.apache.kafka.clients.consumer.internals.JoinGroupRequest,F6-org.apache.kafka.connect.runtime.standalone.TaskConfig,F6-org.apache.kafka.clients.producer.internals.Node,F6-java.io.File,F6-java.lang.String,F6-org.apache.kafka.clients.consumer.KafkaConsumer,F6-org.apache.kafka.common.record.Record,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-delete,F1-NA,F1-containsKey,F1-getSubject,F1-onCompletion,F1-get,F1-channel,F1-append,F1-equals,F1-mkdir,F1-error,F1-asList,F1-put,F1-clear,F1-randomString,F1-exit,F1-addAll,F1-body,F1-assertTrue,F1-complete,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.Reader,F5-java.io.OutputStream,F5-java.util.Hashtable,F9-metadata,F9-metricGrpName,F9-metricTags,F9-responseBody,F9-offset,F9-metrics,F9-currRecord,F9-disconnected,F9-requestMatcher,F9-NA,F9-valuePrefix,F9-list,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-List<ConnectorPluginInfo>,F4-Integer,F4-boolean,F4-InputStream,F4-Future,F4-ByteBuffer,F4-Set,F4-long,F4-Object,F4-byte[],F4-void,F4-List,F4-double,F4-StringBuilder,F4-SelectableChannel,F4-int,F4-String,F4-Subject,F8-VerifiableProducer,F8-FutureResponse,F8-StreamsMetricsImpl,F8-ListIterator<T>,F8-NA,F8-StreamTask,F8-OffsetAndMetadata,F11-path,F11-newChannels,F11-NA,F11-at,F11-log,F11-serverSocketChannel,F11-port,F11-callback,F11-topic,F11-kvStore,F11-type,F11-action,F11-socketChannels,F11-context,F11-password,F11-connector,F11-task,F11-DEFAULT_SUBPROTOCOL,F11-partition,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ismael@juma.me.uk,F71-granthenke@gmail.com,F71-junrao@apache.org,F71-gharatmayuresh15@gmail.com,F71-becket.qin@gmail.com,F71-nehanarkhede@apache.org,F71-aauradkar@linkedin.com,F71-guwang@linkedin.com,F71-wangguoz@gmail.com,F71-jjkoshy@gmail.com,F71-rajinisivaram@googlemail.com,F71-awang@netflix.com,F71-neha.narkhede@gmail.com,F71-jason@confluent.io,F71-jay.kreps@gmail.com,F71-lindong28@gmail.com,F71-fpj@apache.org,F71-cshapi@gmail.com,F71-schintalapani@hortonworks.com,F71-junrao@gmail.com,F74,F73,F84,F146,category
6226,org/apache/kafka/common/utils,org/apache/kafka/common/utils/Utils.java,43,true,30,46,586,2,12,136,11,31,0.9189985272459499,357,258,0.7226890756302521,0.38333333333333336,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,BAD_PRACTICE,0.011017838405036727,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.00854368932038835,0.001941747572815534,3.883495145631068E-4,0.0,0.23529411764705882,0.012852199703410774,0.29298486932599727,0.2708347458179092,-0.4117647058823529,0.0,0.15203426124197003,0.2708347458179092,-0.5,-0.3333333333333333,11,813,215,6886,205,0.026483050847457626,0,3,202,208,0.04723936553364712,0,0,0,0,1,0,3,0.0,4,147,0,0,0,2,147,147,0.02318246333385901,87,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6155,8303,17,6085,close
6226,org/apache/kafka/common/utils,org/apache/kafka/common/utils/Utils.java,43,true,60,46,586,2,14,136,9,31,0.5375552282768777,357,258,0.7226890756302521,0.35,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,STYLE,0.002098635886673662,SF_SWITCH_FALLTHROUGH,17,2,2,0.00854368932038835,0.001941747572815534,7.766990291262136E-4,-1.0,0.0,0.0,0.2192622950819672,0.49818315917990336,-1.0,0.0,0.07637401855817273,0.49818315917990336,-0.5,-0.3333333333333333,25,1497,811,7570,205,0.026483050847457626,0,3,202,208,0.04723936553364712,0,0,0,0,1,0,3,0.0,4,147,0,0,0,2,147,147,0.02318246333385901,87,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,6155,8303,17,6085,open
6226,org/apache/kafka/common/utils,org/apache/kafka/common/utils/Utils.java,43,true,30,46,586,2,14,136,5,31,0.5331369661266568,357,258,0.7226890756302521,0.6833333333333333,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,STYLE,0.001049317943336831,SF_SWITCH_NO_DEFAULT,19,2,2,0.00854368932038835,0.001941747572815534,7.766990291262136E-4,-1.0,0.0,0.0,0.2192622950819672,0.49818315917990336,-1.0,0.0,0.07637401855817273,0.49818315917990336,-0.5,-0.3333333333333333,25,1497,811,7570,205,0.026483050847457626,0,3,202,208,0.04723936553364712,0,0,0,0,1,0,3,0.0,4,147,0,0,0,2,147,147,0.02318246333385901,87,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,6155,8303,17,6085,open
7042,org/apache/kafka/common/utils,org/apache/kafka/common/utils/UtilsTest.java,310,true,9,8,586,1,8,136,1,31,0.8347826086956521,79,20,0.25316455696202533,0.2222222222222222,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,I18N,0.029905561385099685,DM_DEFAULT_ENCODING,19,1,1,0.00854368932038835,3.883495145631068E-4,3.883495145631068E-4,0.0,0.47368421052631576,0.12465373961218838,0.7297297297297297,0.01980076098515868,-0.05263157894736842,0.0,0.019271948608137045,0.01980076098515868,-0.5,0.0,4,1065,387,7138,205,0.0,0,3,202,208,0.04723936553364712,0,0,0,0,0,0,0,0.0,0,147,0,0,0,0,147,147,0.02318246333385901,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6494,8303,17,6085,open
6697,org/apache/kafka/connect/data,org/apache/kafka/connect/data/Decimal.java,170,true,3,5,281,1,0,132,1,15,0.6206896551724138,35,43,1.2285714285714286,1.0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,PERFORMANCE,0.001049317943336831,DM_BOXED_PRIMITIVE_TOSTRING,16,1,1,0.0011650485436893205,3.883495145631068E-4,3.883495145631068E-4,0.0,0.0,0.0,0.5681818181818182,0.1854174865538502,0.0,0.0,0.017844396859386154,0.1854174865538502,0.0,0.0,0,624,170,6697,5,0.0,0,2,3,7,0.005560865620325833,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6697,8303,27,6095,close
6095,org/apache/kafka/connect/data,org/apache/kafka/connect/data/Schema.java,6,true,0,15,281,3,0,132,1,15,0.524390243902439,61,81,1.3278688524590163,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,5.246589716684155E-4,IC_SUPERCLASS_USES_SUBCLASS_DURING_INITIALIZATION,16,2,1,0.0011650485436893205,3.883495145631068E-4,3.8834951456310693E-4,0.0,0.0,0.0,0.29298486932599727,0.2708347458179092,0.0,0.0,0.15203426124197003,0.2708347458179092,0.0,0.0,1,624,170,6697,5,0.014563106796116505,0,2,3,7,0.005560865620325833,0,0,0,0,1,0,2,0.0,3,0,0,0,0,1,0,0,0.0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6095,8303,27,6095,open
6697,org/apache/kafka/connect/data,org/apache/kafka/connect/data/Time.java,170,true,5,3,281,1,8,132,3,15,0.974025974025974,33,34,1.0303030303030303,0.8,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,CORRECTNESS,5.246589716684155E-4,ICAST_INT_2_LONG_AS_INSTANT,7,2,1,0.0011650485436893205,3.883495145631068E-4,3.883495145631068E-4,0.0,0.0,0.0,0.3333333333333333,0.2103174603174604,0.0,0.0,0.004282655246252677,0.2103174603174604,0.0,0.0,0,624,170,6697,5,0.0,0,2,3,7,0.005560865620325833,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6697,8303,27,6095,open
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSinkTask.java,170,true,14,8,43,1,16,28,4,4,0.6808510638297872,61,20,0.32786885245901637,0.5714285714285714,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,I18N,0.029905561385099685,DM_DEFAULT_ENCODING,19,1,1,0.0027184466019417475,3.883495145631068E-4,3.883495145631068E-4,0.0,0.47368421052631576,0.12465373961218838,0.7297297297297297,0.01980076098515868,-0.05263157894736842,0.0,0.019271948608137045,0.01980076098515868,0.0,0.0,1,624,170,6697,20,0.045454545454545456,0,1,19,21,0.01479522099833047,0,0,0,0,1,0,1,0.0,2,0,0,0,0,0,0,0,0.0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6307,8303,142,6210,close
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSourceTask.java,170,true,79,8,43,1,16,28,18,4,0.45982142857142855,175,26,0.14857142857142858,0.3670886075949367,22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,I18N,0.029905561385099685,DM_DEFAULT_ENCODING,19,1,4,0.0027184466019417475,0.002330097087378641,0.0015533980582524273,0.0,0.47368421052631576,0.12465373961218838,0.7297297297297297,0.01980076098515868,-0.05263157894736842,0.0,0.019271948608137045,0.01980076098515868,0.0,0.0,1,624,170,6697,20,0.0,0,1,19,21,0.01479522099833047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503,8303,142,6210,close
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSourceTask.java,170,true,10,8,43,1,12,28,3,4,0.30357142857142855,175,26,0.14857142857142858,0.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,I18N,0.029905561385099685,DM_DEFAULT_ENCODING,19,1,1,0.0027184466019417475,0.002330097087378641,3.883495145631068E-4,0.0,0.47368421052631576,0.12465373961218838,0.7297297297297297,0.01980076098515868,-0.05263157894736842,0.0,0.019271948608137045,0.01980076098515868,0.0,0.0,1,624,170,6697,20,0.0,0,1,19,21,0.01479522099833047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503,8303,142,6210,close
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSourceTask.java,170,true,15,8,43,1,12,28,3,4,0.9330357142857143,175,26,0.14857142857142858,0.8666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,MT_CORRECTNESS,0.005246589716684155,NO_NOTIFY_NOT_NOTIFYALL,17,3,1,0.0027184466019417475,0.002330097087378641,3.883495145631068E-4,0.0,0.0,0.0,0.19047619047619047,0.13508260447035955,-1.0,0.0,0.0028551034975017845,0.13508260447035955,0.0,0.0,1,624,170,6697,20,0.0,0,1,19,21,0.01479522099833047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503,8303,142,6210,open
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSourceTask.java,170,true,79,8,43,1,24,28,18,4,0.6651785714285714,175,26,0.14857142857142858,0.8354430379746836,22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,STYLE,0.0036726128016789086,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,15,1,4,0.0027184466019417475,0.002330097087378641,0.0015533980582524273,0.0,0.3333333333333333,0.011695906432748539,0.2192622950819672,0.49818315917990336,-0.3333333333333333,0.0,0.07637401855817273,0.49818315917990336,0.0,0.0,1,624,170,6697,20,0.0,0,1,19,21,0.01479522099833047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503,8303,142,6210,close
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSourceTask.java,170,true,79,8,43,1,20,28,18,4,0.48214285714285715,175,26,0.14857142857142858,0.6772151898734177,22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,MT_CORRECTNESS,5.246589716684155E-4,UW_UNCOND_WAIT,17,3,4,0.0027184466019417475,0.002330097087378641,0.0015533980582524273,0.0,0.0,0.0,0.19047619047619047,0.13508260447035955,0.0,0.0,0.0028551034975017845,0.13508260447035955,0.0,0.0,1,624,170,6697,20,0.0,0,1,19,21,0.01479522099833047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503,8303,142,6210,open
6697,org/apache/kafka/connect/file,org/apache/kafka/connect/file/FileStreamSourceTask.java,170,true,79,8,43,1,20,28,18,4,0.48214285714285715,175,26,0.14857142857142858,0.6772151898734177,22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,MT_CORRECTNESS,0.001049317943336831,WA_NOT_IN_LOOP,17,3,4,0.0027184466019417475,0.002330097087378641,0.0015533980582524273,0.0,0.0,0.0,0.19047619047619047,0.13508260447035955,-1.0,0.0,0.0028551034975017845,0.13508260447035955,0.0,0.0,1,624,170,6697,20,0.0,0,1,19,21,0.01479522099833047,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503,8303,142,6210,open
6697,org/apache/kafka/connect/json,org/apache/kafka/connect/json/JsonConverter.java,170,true,303,11,89,24,19,20,103,28,0.85663082437276,632,44,0.06962025316455696,0.2070957095709571,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,CORRECTNESS,5.246589716684155E-4,NP_NULL_ON_SOME_PATH_EXCEPTION,11,2,1,0.0015533980582524273,0.0011650485436893205,3.883495145631068E-4,0.0,0.0,0.0,0.3333333333333333,0.2103174603174604,0.0,0.0,0.004282655246252677,0.2103174603174604,0.0,0.0,4,624,170,6697,1,0.009009009009009009,0,1,0,2,0.0022522522522522522,0,0,0,0,1,0,1,0.0,2,0,0,0,0,0,0,0,0.0,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226,8303,158,6226,open
