F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArrayList<String>,F16-EventRecord,F16-WritableComparator,F16-char[],F16-Principal,F16-long,F16-Object,F16-NA,F16-void,F16-int,F16-String,F16-InputStream,F16-Integer,F16-Groups,F3-NA,F3-LT_TKN,F3-Align.format(rawSize rawSizeWidth Align.CENTER),F3-InputStream,F3-Align.format(blkLen blkLenWidth Align.CENTER),F3-InputStreamReader,F3-byte[],F3-FileInputStream,F3-Configuration,F3-String,F3-long,F3-int,F3-SimpleCharStream,F3-Align.format(offset offsetWidth Align.CENTER),F3-IDENT_TKN,F3-Float,F3-Writable,F3-Path,F3-Class<>,F3-RECORD_TKN,F7--,F7-^,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-+,F12-int,F12-FileOutputStream,F12-NA,F12-RawComparator,F17-static,F17-final,F17-NA,F17-final-final,F2-HashMap<String String>,F2-Writer,F2-NA,F2-RawLocalFileSystem,F2-ArrayList<String>,F2-Integer,F2-SimpleCharStream,F2-InputStream,F2-Properties,F2-PrintStream,F2-String,F2-AvroRpcEngine,F2-DataOutputStream,F2-RccTokenManager,F2-ByteBuffer,F2-Rcc,F2-BufferedReader,F2-Configuration,F2-MetricsRecordImpl,F2-File,F6-java.io.ByteArrayOutputStream,F6-org.apache.hadoop.record.compiler.generated.JField,F6-NA,F6-java.util.zip.ZipOutputStream,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-SequenceFile.Reader,F6-java.lang.Float,F6-java.util.ArrayList<org.apache.hadoop.record.compiler.generated.JRecord>,F6-org.apache.hadoop.record.compiler.generated.Token,F6-java.util.ArrayList<java.lang.String>,F6-java.io.File,F6-java.lang.String,F6-java.util.jar.JarFile,F6-org.apache.hadoop.record.compiler.generated.JVector,F6-java.lang.ClassCastException,F6-java.io.DataOutputStream,F6-java.util.Date,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-NA,F18-public,F14-NA,F1-ReInit,F1-pathToFile,F1-NA,F1-printf,F1-close,F1-jjCheckNAdd,F1-jj_consume_token,F1-readLine,F1-next,F1-write,F1-get,F1-readChar,F1-Type,F1-listFiles,F1-toLowerCase,F1-equals,F1-getAbsolutePath,F1-or,F1-load,F1-valueOf,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.zip.ZipFile,F5-java.io.FilterOutputStream,F5-Transceiver,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.FileInputStream,F5-java.io.OutputStream,F5-java.util.zip.DeflaterOutputStream,F9-names,F9-NA,F9-out,F9-fis,F9-tx,F9-value,F9-hosts,F9-bytes,F9-fos,F9-requestor,F9-topologyPaths,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-String[],F4-SpecificRequestor,F4-File[],F4-long,F4-PrintStream,F4-Set,F4-Entry<String String>,F4-Token,F4-ArrayList<JRecord>,F4-File,F4-void,F4-JRecord,F4-StringBuilder,F4-Matcher,F4-String,F4-int,F4-JType,F4-byte,F8-Connection,F8-LocalFSFileInputStream,F8-NA,F8-Buffer,F8-BlockLocation,F8-FloatWritable,F8-LocalFSFileOutputStream,F8-Invoker,F11-cmp,F11-NA,F11-kind,F11-fos,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-cos@apache.org,F71-eli@apache.org,F71-amareshwari@apache.org,F71-sradia@apache.org,F71-stevel@apache.org,F71-jghoman@apache.org,F71-yhemanth@apache.org,F71-sharad@apache.org,F71-szetszwo@apache.org,F71-ddas@apache.org,F71-cdouglas@apache.org,F71-mahadev@apache.org,F71-omalley@apache.org,F71-suresh@apache.org,F71-hairong@apache.org,F71-tomwhite@apache.org,F71-cutting@apache.org,F71-acmurthy@apache.org,F71-boryas@apache.org,F71-shv@apache.org,F74,F73,F84,F146,category
24039,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/SimpleCharStream.java,477,true,14,34,1497,1,5,108,2,7,0.6165919282511211,352,27,0.07670454545454546,0.5904761904761905,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,20,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,11,0.17359413202933985,0.0488997555012225,0.02689486552567237,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.569223189357859E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/SimpleCharStream.java,477,true,30,34,1497,1,6,108,8,7,0.3744394618834081,352,27,0.07670454545454546,0.564021164021164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,20,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.0488997555012225,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.569223189357859E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/RccTokenManager.java,477,true,0,31,1497,1,4,108,1,7,0.8299643281807372,812,21,0.02586206896551724,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,21,STYLE,0.01256281407035176,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.17359413202933985,0.05134474327628362,0.0,0.0,0.2857142857142857,0.010204081632653062,0.06837606837606838,0.03379855039915218,-0.42857142857142855,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.594131223211342E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/RccTokenManager.java,477,true,0,31,1497,1,4,108,1,7,0.8287752675386445,812,21,0.02586206896551724,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,21,STYLE,0.01256281407035176,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.17359413202933985,0.05134474327628362,0.0,0.0,0.2857142857142857,0.010204081632653062,0.06837606837606838,0.03379855039915218,-0.42857142857142855,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.594131223211342E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/RccTokenManager.java,477,true,0,31,1497,1,14,108,1,7,0.8644470868014269,812,21,0.02586206896551724,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,21,STYLE,0.01256281407035176,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.17359413202933985,0.05134474327628362,0.0,0.0,0.2857142857142857,0.010204081632653062,0.06837606837606838,0.03379855039915218,-0.42857142857142855,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.594131223211342E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,40,30,1497,1,4,108,2,7,0.289134438305709,490,21,0.04285714285714286,0.175,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,STYLE,0.02763819095477387,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,6,0.17359413202933985,0.05867970660146699,0.014669926650366748,-1.0,0.0,0.0,0.06837606837606838,0.03379855039915218,-1.0,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/TokenMgrError.java,477,true,3,6,1497,1,0,108,1,7,0.78125,77,68,0.8831168831168831,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,1,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,16,2,1,0.17359413202933985,0.0024449877750611247,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.524221171097701E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/meta,org/apache/hadoop/record/meta/RecordTypeInfo.java,477,true,6,12,310,1,4,49,3,8,0.9620253164556962,64,75,1.171875,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,BAD_PRACTICE,0.002512562814070352,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,0.012224938875305624,0.004889975550122249,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.454736162659351E-4,0,0,28,28,6.431497045149844E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/meta,org/apache/hadoop/record/meta/RecordTypeInfo.java,477,true,3,12,310,1,3,49,1,8,0.6392405063291139,64,75,1.171875,0.8333333333333334,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,PERFORMANCE,0.01256281407035176,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.012224938875305624,0.004889975550122249,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.454736162659351E-4,0,0,28,28,6.431497045149844E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/meta,org/apache/hadoop/record/meta/Utils.java,477,true,57,2,310,1,6,49,13,8,0.6730769230769231,70,28,0.4,0.45614035087719296,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3,STYLE,0.020100502512562814,BC_UNCONFIRMED_CAST,17,2,3,0.012224938875305624,0.007334963325183374,0.007334963325183374,-1.0,0.125,0.00546875,0.06837606837606838,0.03379855039915218,-0.375,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.384676775738228E-4,0,0,28,28,6.431497045149844E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/meta,org/apache/hadoop/record/meta/Utils.java,477,true,57,2,310,1,6,49,13,8,0.7980769230769231,70,28,0.4,0.6666666666666666,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3,STYLE,0.020100502512562814,BC_UNCONFIRMED_CAST,17,2,3,0.012224938875305624,0.007334963325183374,0.007334963325183374,-1.0,0.125,0.00546875,0.06837606837606838,0.03379855039915218,-0.375,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.384676775738228E-4,0,0,28,28,6.431497045149844E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/record/meta,org/apache/hadoop/record/meta/Utils.java,477,true,57,2,310,1,6,49,13,8,0.8942307692307693,70,28,0.4,0.8421052631578947,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3,STYLE,0.020100502512562814,BC_UNCONFIRMED_CAST,17,2,3,0.012224938875305624,0.007334963325183374,0.007334963325183374,-1.0,0.125,0.00546875,0.06837606837606838,0.03379855039915218,-0.375,0.0,0.02203856749311295,0.03379855039915218,-1.0,-1.0,2,448,477,24039,28,6.384676775738228E-4,0,0,28,28,6.431497045149844E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
24039,org/apache/hadoop/security,org/apache/hadoop/security/AccessControlException.java,477,true,0,3,1692,1,2,151,1,37,0.639344262295082,16,39,2.4375,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,1,BAD_PRACTICE,0.002512562814070352,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.034229828850855744,0.0024449877750611247,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.6,-1.0,1,448,477,24039,525,6.343165239454488E-4,24,48,477,597,0.10076612651170659,0,0,0,0,0,0,4,0.0,4,83,0,9,14,4,106,74,0.03424407820581925,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23664,24039,7,23595,close
23647,org/apache/hadoop/security,org/apache/hadoop/security/Credentials.java,62,true,0,14,1692,1,0,151,1,37,0.6584362139917695,143,77,0.5384615384615384,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,1,I18N,0.12060301507537688,DM_DEFAULT_ENCODING,19,1,1,0.034229828850855744,0.0024449877750611247,0.0024449877750611247,0.0,0.02631578947368421,0.01281163434903047,0.023255813953488372,7.859947611763746E-5,-0.9473684210526315,0.0,0.0027548209366391185,7.859947611763746E-5,0.6,0.0,1,40,48,23631,525,0.154468085106383,24,48,477,597,0.10076612651170659,0,0,0,0,6,0,16,0.0,29,83,7,9,14,10,106,74,0.03424407820581925,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23618,24039,7,23595,close
23846,org/apache/hadoop/security,org/apache/hadoop/security/Groups.java,265,true,9,5,1692,2,6,151,3,37,0.9452054794520548,81,46,0.5679012345679012,0.5714285714285715,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,1,MT_CORRECTNESS,0.002512562814070352,LI_LAZY_INIT_STATIC,14,2,1,0.034229828850855744,0.0024449877750611247,0.0024449877750611247,0.0,0.5,0.041666666666666664,0.05555555555555555,0.030423280423280425,0.0,0.0,0.0027548209366391185,0.030423280423280425,0.6,0.0,7,255,265,23846,525,0.11978163134232497,24,48,477,597,0.10076612651170659,6,0,3,9,0,6,14,0.017341040462427744,17,83,3,9,14,14,106,74,0.03424407820581925,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,23598,24039,7,23595,close
23651,org/apache/hadoop/security,org/apache/hadoop/security/Krb5AndCertsSslSocketConnector.java,68,true,58,7,1692,4,0,151,13,37,0.5372807017543859,155,41,0.2645161290322581,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,3,STYLE,0.04271356783919598,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.034229828850855744,0.007334963325183374,0.0024449877750611247,0.0,0.0,0.0,0.06837606837606838,0.03379855039915218,-1.0,0.0,0.02203856749311295,0.03379855039915218,0.6,0.0,0,60,68,23651,525,0.5254691689008043,24,48,477,597,0.10076612651170659,0,0,0,0,0,0,196,0.0,196,83,0,9,14,196,106,74,0.03424407820581925,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23651,24039,7,23595,close
