F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Thread,F16-boolean,F16-String,F16-char[],F16-NA,F16-void,F16-byte[],F3-NA,F3-LT_TKN,F3- Output stat for   + path +    + new StatsTrack(new String(data)).toString(),F3-CreateMode.PERSISTENT,F3-InputStream,F3-InputStreamReader,F3-byte[],F3-stats.toString().getBytes(),F3-InetSocketAddress,F3-String,F3-strackC.toString().getBytes(),F3-long,F3-Reader,F3-int,F3-char[],F3-SimpleCharStream,F3-IDENT_TKN,F3-Request,F3-strack.toString().getBytes(),F3-RECORD_TKN,F7--,F7-^,F7-+=,F7-NA,F7-+,F12-NA,F17-static,F17-NA,F2-Set<Long>,F2-Writer,F2-Process,F2-Iterator<Long>,F2-SaslClient,F2-NA,F2-AuthFastLeaderElection,F2-SimpleCharStream,F2-String,F2-RccTokenManager,F2-ParseException,F2-ByteBuffer,F2-Rcc,F2-BufferedReader,F2-System,F2-LinkedBlockingQueue<ToSend>,F6-org.apache.zookeeper.server.quorum.LeaderElectionBean,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-org.apache.zookeeper.StatsTrack,F6-org.apache.jute.compiler.generated.Token,F6-org.apache.jute.compiler.generated.JVector,F6-org.apache.jute.compiler.generated.TokenMgrError,F6-org.apache.zookeeper.server.quorum.FastLeaderElection.ToSend,F6-java.io.FileReader,F6-org.apache.zookeeper.server.quorum.Vote,F6-java.io.File,F6-java.lang.String,F6-org.apache.jute.compiler.generated.JField,F6-org.apache.zookeeper.server.StatsTrack,F6-org.apache.zookeeper.Stat,F6-java.lang.Thread,F6-java.util.ArrayList<org.apache.jute.compiler.generated.JRecord>,F13-NA,F18-NA,F14-NA,F1-configFromString,F1-termPredicate,F1-ReInit,F1-NA,F1-setData,F1-jj_consume_token,F1-processRequest,F1-backup,F1-getBytes,F1-write,F1-println,F1-wrap,F1-readChar,F1-Type,F1-putInt,F1-toLowerCase,F1-equals,F1-create,F1-exit,F1-getInputStream,F5-java.lang.Object,F5-NA,F5-java.io.InputStreamReader,F5-java.io.OutputStreamWriter,F5-java.io.Reader,F5-java.util.AbstractList,F9-NA,F9-dataTree,F10-NA,F19-NA,F15-NA,F15-private,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-char,F4-Token,F4-byte[],F4-ArrayList<JRecord>,F4-void,F4-JRecord,F4-String,F4-JMap,F4-Iterator,F4-JType,F8-ZKDatabase,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rgs@apache.org,F71-hanm@apache.org,F71-phunt@apache.org,F71-rakeshr@apache.org,F71-henry@apache.org,F71-arshad@apache.org,F71-abefine@cloudera.com,F71-hanm@cloudera.com,F71-breed@apache.org,F71-afine@apache.org,F71-mahadev@apache.org,F71-michim@apache.org,F71-camille@apache.org,F71-thawan@apache.org,F71-cnauroth@apache.org,F71-nixon@fb.com,F71-fpj@apache.org,F71-shralex@apache.org,F71-jordan@jordanzimmerman.com,F71-tamaas@cloudera.com,F74,F73,F84,F146,category
666,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/FastLeaderElection.java,118,true,0,21,6863,8,8,640,1,101,0.13456221198156681,639,309,0.4835680751173709,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,7,BAD_PRACTICE,0.00625,NM_CLASS_NAMING_CONVENTION,19,3,0,0.17391304347826086,0.021739130434782608,0.0,0.0,0.0,0.0,0.01694915254237288,0.001103194595137872,-0.5,0.0,0.0031446540880503146,0.001103194595137872,-0.9285714285714286,-1.0,46,1398,3420,2032,476,0.0031446540880503146,24,46,430,546,0.013163433984123882,2,0,0,2,0,2,2,0.0031446540880503146,2,476,0,46,24,2,546,430,0.013163433984123882,9,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,641,289,9,641,close
1083,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,1388,true,43,4,6863,1,0,640,19,101,0.7328767123287672,99,33,0.3333333333333333,1.0,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1,STYLE,0.053125,REC_CATCH_EXCEPTION,20,3,1,0.17391304347826086,0.003105590062111801,0.003105590062111801,-1.0,0.0,0.0,0.011235955056179775,4.181143326841714E-4,-0.6875,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,22,1443,3484,2077,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,145,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,777,294,9,641,close
949,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,1043,true,13,9,6863,1,12,640,3,101,0.7769784172661871,85,38,0.4470588235294118,0.6923076923076923,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,2,BAD_PRACTICE,0.03125,DM_EXIT,16,2,1,0.17391304347826086,0.006211180124223602,0.003105590062111801,-1.0,0.09090909090909091,0.01652892561983471,0.01694915254237288,0.001103194595137872,-0.5454545454545454,0.0,0.0031446540880503146,0.001103194595137872,-0.9285714285714286,-1.0,24,1443,3484,2077,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,317,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,949,507,9,641,close
949,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,1043,true,3,18,6863,1,8,640,1,101,0.6302521008403361,153,58,0.3790849673202614,0.6666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.17391304347826086,0.003105590062111801,0.003105590062111801,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,3,514,1551,1148,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,274,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,906,495,9,641,close
1006,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/LearnerHandler.java,1268,true,217,20,6863,3,0,640,38,101,0.46130653266331656,693,211,0.30447330447330445,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,2,I18N,0.25,DM_DEFAULT_ENCODING,19,1,1,0.17391304347826086,0.006211180124223602,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-0.9285714285714286,-1.0,13,557,1654,1191,476,0.02891566265060241,24,46,430,546,0.013163433984123882,20,3,1,24,3,17,20,0.02891566265060241,24,476,1,46,24,17,546,430,0.013163433984123882,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,641,495,9,641,close
1006,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/LearnerHandler.java,1268,true,80,20,6863,3,8,640,19,101,0.35376884422110555,693,211,0.30447330447330445,0.95,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,2,STYLE,0.034375,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.17391304347826086,0.006211180124223602,0.003105590062111801,-1.0,0.0,0.0,0.011235955056179775,4.181143326841714E-4,-0.45454545454545453,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,41,1105,2992,1739,476,0.02891566265060241,24,46,430,546,0.013163433984123882,20,3,1,24,3,17,20,0.02891566265060241,24,476,1,46,24,17,546,430,0.013163433984123882,9,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,641,495,9,641,close
956,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/LearnerSnapshotThrottler.java,1072,true,12,4,6863,1,12,640,3,101,0.9264705882352942,69,52,0.7536231884057971,0.5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1,MT_CORRECTNESS,0.003125,NO_NOTIFY_NOT_NOTIFYALL,17,3,1,0.17391304347826086,0.003105590062111801,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9285714285714286,-1.0,1,399,1313,1033,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,956,304,9,641,close
949,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,1043,true,7,9,6863,1,8,640,2,101,0.6330935251798561,85,38,0.4470588235294118,0.8571428571428571,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,2,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.17391304347826086,0.006211180124223602,0.003105590062111801,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,24,1443,3484,2077,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,317,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,949,507,9,641,close
795,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,515,true,6,8,6863,1,12,640,2,101,0.5486111111111112,72,56,0.7777777777777778,0.5,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1,STYLE,0.078125,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.17391304347826086,0.003105590062111801,0.003105590062111801,-1.0,0.038461538461538464,0.002465483234714004,0.011235955056179775,4.181143326841714E-4,-0.6923076923076923,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,4,533,1561,1167,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,163,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,795,430,9,641,close
641,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/Observer.java,46,true,48,5,6863,1,12,640,11,101,0.8313253012048193,107,40,0.37383177570093457,0.7291666666666666,35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1,I18N,0.25,DM_DEFAULT_ENCODING,19,1,1,0.17391304347826086,0.003105590062111801,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-0.9285714285714286,-1.0,4,574,1782,1208,476,0.009280742459396751,24,46,430,546,0.013163433984123882,4,4,0,8,4,0,4,0.009280742459396751,8,476,0,46,24,0,546,430,0.013163433984123882,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,641,344,9,641,close
777,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,459,true,43,4,6863,1,0,640,19,101,0.7341772151898734,99,44,0.4444444444444444,1.0,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1,STYLE,0.053125,REC_CATCH_EXCEPTION,20,3,1,0.17391304347826086,0.003105590062111801,0.003105590062111801,-1.0,0.0,0.0,0.011235955056179775,4.181143326841714E-4,-0.6875,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,11,1089,2972,1723,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,145,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,777,294,9,641,close
634,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumAuthPacket.java,0,true,3,17,6863,1,4,640,1,101,0.3586206896551724,125,18,0.144,0.6666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,3,MALICIOUS_CODE,0.059375,EI_EXPOSE_REP,18,2,1,0.17391304347826086,0.009316770186335404,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9285714285714286,0.0,0,1612,3718,2246,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,9,641,open
634,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumAuthPacket.java,0,true,5,17,6863,1,4,640,1,101,0.25517241379310346,125,18,0.144,0.8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,3,MALICIOUS_CODE,0.125,EI_EXPOSE_REP2,18,2,1,0.17391304347826086,0.009316770186335404,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9285714285714286,0.0,0,1612,3718,2246,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,9,641,open
634,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumAuthPacket.java,0,true,3,17,6863,1,4,640,1,101,0.3793103448275862,125,18,0.144,0.6666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,3,MALICIOUS_CODE,0.125,EI_EXPOSE_REP2,18,2,1,0.17391304347826086,0.009316770186335404,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9285714285714286,0.0,0,1612,3718,2246,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,9,641,open
1083,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumCnxManager.java,1388,true,42,27,6863,10,12,640,6,101,0.3172252533125487,793,353,0.4451450189155107,0.23809523809523808,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,56,4,I18N,0.25,DM_DEFAULT_ENCODING,19,1,1,0.17391304347826086,0.012422360248447204,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-0.9285714285714286,-1.0,18,574,1782,1208,476,0.1910688140556369,24,46,430,546,0.013163433984123882,235,22,4,261,22,213,235,0.1910688140556369,261,476,4,46,24,213,546,430,0.013163433984123882,9,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,641,500,9,641,close
1083,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumCnxManager.java,1388,true,0,27,6863,10,14,640,1,101,0.23148869836321123,793,353,0.4451450189155107,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,4,PERFORMANCE,0.0125,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.17391304347826086,0.012422360248447204,0.0,0.0,0.5,0.0625,0.25,0.041666666666666664,0.0,0.0,0.006289308176100629,0.041666666666666664,-0.9285714285714286,-1.0,0,7,46,641,476,0.1910688140556369,24,46,430,546,0.013163433984123882,235,22,4,261,22,213,235,0.1910688140556369,261,476,4,46,24,213,546,430,0.013163433984123882,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,641,500,9,641,close
1083,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumCnxManager.java,1388,true,0,27,6863,10,0,640,1,101,0.17692907248636008,793,353,0.4451450189155107,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,4,I18N,0.25,DM_DEFAULT_ENCODING,19,1,1,0.17391304347826086,0.012422360248447204,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-0.575,0.0,0.0,0.0,-0.9285714285714286,-1.0,18,574,1782,1208,476,0.1910688140556369,24,46,430,546,0.013163433984123882,235,22,4,261,22,213,235,0.1910688140556369,261,476,4,46,24,213,546,430,0.013163433984123882,9,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,641,500,9,641,close
1083,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumCnxManager.java,1388,true,0,27,6863,10,0,640,1,101,0.8402182385035074,793,353,0.4451450189155107,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,4,STYLE,0.053125,REC_CATCH_EXCEPTION,20,3,1,0.17391304347826086,0.012422360248447204,0.003105590062111801,-1.0,0.0,0.0,0.011235955056179775,4.181143326841714E-4,-0.6875,0.0,0.0031446540880503146,4.181143326841714E-4,-0.9285714285714286,-1.0,43,1141,3082,1775,476,0.1910688140556369,24,46,430,546,0.013163433984123882,235,22,4,261,22,213,235,0.1910688140556369,261,476,4,46,24,213,546,430,0.013163433984123882,9,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,641,500,9,641,close
634,org/apache/zookeeper/server/quorum,org/apache/zookeeper/server/quorum/QuorumPacket.java,0,true,3,19,6863,1,4,640,1,101,0.3142857142857143,155,18,0.11612903225806452,0.6666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,3,MALICIOUS_CODE,0.059375,EI_EXPOSE_REP,18,2,1,0.17391304347826086,0.009316770186335404,0.003105590062111801,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9285714285714286,-1.0,0,1612,3718,2246,476,0.0,24,46,430,546,0.013163433984123882,0,0,0,0,0,0,0,0.0,0,476,0,46,24,0,546,430,0.013163433984123882,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,9,641,open
