canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Boolean,F16-NA,F16-int,F16-Strategy,F3-NA,F3-Integer,F3-String,F3-int,F3-Token[],F3-Object,F7-++,F7--=,F7-+=,F7-NA,F12-NA,F17-static,F17-NA,F2-String,F2-NA,F2-Map<Locale Strategy>,F2-Calendar,F2-Token,F6-NA,F13-NA,F18-NA,F14-NA,F1-containsTokenWithValue,F1-toLowerCase,F1-NA,F1-getValue,F1-charAt,F1-toUpperCase,F1-startsWith,F1-length,F1-get,F5-NA,F9-NA,F10-NA,F19-NA,F15-NA,F15-private,F15-public,F0-NA,F4-NA,F4-boolean,F4-int,F4-String,F4-Strategy,F4-char,F4-Object,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-pbenedict@apache.org,F71-jcarman@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
commons-B-50,2562,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,1117,true,12,40,6053,1,12,780,5,33,0.3068391866913124,365,671,1.8383561643835618,0.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,10,BAD_PRACTICE,0.0594059405940594,NP_BOOLEAN_RETURN_NULL,14,2,6,0.6792452830188679,0.09433962264150944,0.05660377358490566,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,23,1227,1117,2562,1183,0.0,37,321,862,1541,0.08115637337402164,0,0,0,0,0,0,0,0.0,0,600,0,13,7,0,620,587,0.0640469220772877,239,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-51,2562,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,1117,true,6,40,6053,1,12,780,2,33,0.22181146025878004,365,671,1.8383561643835618,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,10,BAD_PRACTICE,0.0594059405940594,NP_BOOLEAN_RETURN_NULL,14,2,6,0.6792452830188679,0.09433962264150944,0.05660377358490566,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,23,1227,1117,2562,1183,0.0,37,321,862,1541,0.08115637337402164,0,0,0,0,0,0,0,0.0,0,600,0,13,7,0,620,587,0.0640469220772877,239,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-52,2562,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,1117,true,46,40,6053,1,14,780,17,33,0.34057301293900183,365,671,1.8383561643835618,0.32608695652173914,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,10,BAD_PRACTICE,0.0594059405940594,NP_BOOLEAN_RETURN_NULL,14,2,6,0.6792452830188679,0.09433962264150944,0.05660377358490566,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,23,1227,1117,2562,1183,0.0,37,321,862,1541,0.08115637337402164,0,0,0,0,0,0,0,0.0,0,600,0,13,7,0,620,587,0.0640469220772877,239,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-53,2562,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,1117,true,140,40,6053,1,10,780,31,33,0.5415896487985212,365,671,1.8383561643835618,0.26785714285714285,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,10,BAD_PRACTICE,0.0594059405940594,NP_BOOLEAN_RETURN_NULL,14,2,6,0.6792452830188679,0.09433962264150944,0.05660377358490566,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,23,1227,1117,2562,1183,0.0,37,321,862,1541,0.08115637337402164,0,0,0,0,0,0,0,0.0,0,600,0,13,7,0,620,587,0.0640469220772877,239,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-54,2562,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,1117,true,46,40,6053,1,14,780,17,33,0.6076709796672828,365,671,1.8383561643835618,0.32608695652173914,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,10,BAD_PRACTICE,0.0594059405940594,NP_BOOLEAN_RETURN_NULL,14,2,6,0.6792452830188679,0.09433962264150944,0.05660377358490566,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,23,1227,1117,2562,1183,0.0,37,321,862,1541,0.08115637337402164,0,0,0,0,0,0,0,0.0,0,600,0,13,7,0,620,587,0.0640469220772877,239,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-55,2562,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,1117,true,3,40,6053,1,8,780,1,33,0.6423290203327172,365,671,1.8383561643835618,0.6666666666666666,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,72,10,BAD_PRACTICE,0.009900990099009901,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,16,2,3,0.6792452830188679,0.09433962264150944,0.02830188679245283,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,16,993,895,2328,1183,0.0,37,321,862,1541,0.08115637337402164,0,0,0,0,0,0,0,0.0,0,600,0,13,7,0,620,587,0.0640469220772877,239,0,0,0,0,0,1,1,0,0,1,1,0,1,1572,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-56,2562,org/apache/commons/lang3,org/apache/commons/lang3/ClassUtils.java,1117,true,13,40,6053,1,12,780,4,33,0.6369257950530035,487,571,1.1724845995893223,0.23076923076923078,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,4,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.6792452830188679,0.03773584905660377,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,24,1227,1117,2562,1183,0.029850746268656716,37,321,862,1541,0.08115637337402164,0,0,0,0,1,0,1,0.0,2,600,0,13,7,0,620,587,0.0640469220772877,34,1,0,1,0,0,1,1,0,0,1,1,0,1,1367,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-57,2562,org/apache/commons/lang3,org/apache/commons/lang3/ClassUtils.java,1117,true,13,40,6053,1,12,780,4,33,0.8683745583038869,487,571,1.1724845995893223,0.23076923076923078,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,4,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.6792452830188679,0.03773584905660377,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,24,1227,1117,2562,1183,0.029850746268656716,37,321,862,1541,0.08115637337402164,0,0,0,0,1,0,1,0.0,2,600,0,13,7,0,620,587,0.0640469220772877,34,1,0,1,0,0,1,1,0,0,1,1,0,1,1367,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-58,2562,org/apache/commons/lang3,org/apache/commons/lang3/ClassUtils.java,1117,true,13,40,6053,1,12,780,4,33,0.681095406360424,487,571,1.1724845995893223,0.23076923076923078,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,4,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.6792452830188679,0.03773584905660377,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,24,1227,1117,2562,1183,0.029850746268656716,37,321,862,1541,0.08115637337402164,0,0,0,0,1,0,1,0.0,2,600,0,13,7,0,620,587,0.0640469220772877,34,1,0,1,0,0,1,1,0,0,1,1,0,1,1367,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-59,2562,org/apache/commons/lang3,org/apache/commons/lang3/ClassUtils.java,1117,true,0,40,6053,1,0,780,1,33,0.07685512367491167,487,571,1.1724845995893223,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,4,PERFORMANCE,0.009900990099009901,WMI_WRONG_MAP_ITERATOR,18,2,1,0.6792452830188679,0.03773584905660377,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,24,1227,1117,2562,1183,0.029850746268656716,37,321,862,1541,0.08115637337402164,0,0,0,0,1,0,1,0.0,2,600,0,13,7,0,620,587,0.0640469220772877,34,1,0,1,0,0,1,1,0,0,1,1,0,1,1367,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-60,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,6,180,6053,1,8,780,2,33,0.7740709459459459,2248,4553,2.025355871886121,0.8333333333333334,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,72,8,I18N,0.0297029702970297,DM_CONVERT_CASE,20,3,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-61,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,6,180,6053,1,8,780,2,33,0.7671734234234234,2248,4553,2.025355871886121,0.8333333333333334,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,72,8,I18N,0.0297029702970297,DM_CONVERT_CASE,20,3,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-62,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,3,180,6053,1,8,780,1,33,0.9995777027027027,2248,4553,2.025355871886121,0.6666666666666666,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,72,8,I18N,0.009900990099009901,DM_DEFAULT_ENCODING,19,1,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,17,279,444,1614,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,0,0,0,0,0,1,1,0,0,0,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-63,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,32,180,6053,1,12,780,8,33,0.43426238738738737,2248,4553,2.025355871886121,0.09375,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,8,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-64,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,51,180,6053,1,12,780,14,33,0.3755630630630631,2248,4553,2.025355871886121,0.058823529411764705,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,8,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-65,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,31,180,6053,1,12,780,7,33,0.3958333333333333,2248,4553,2.025355871886121,0.0967741935483871,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,8,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.6792452830188679,0.07547169811320754,0.018867924528301886,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-66,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,79,180,6053,1,12,780,19,33,0.4137105855855856,2248,4553,2.025355871886121,0.0379746835443038,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,8,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.6792452830188679,0.07547169811320754,0.018867924528301886,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-67,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,true,60,180,6053,1,12,780,13,33,0.3367117117117117,2248,4553,2.025355871886121,0.25,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,72,8,STYLE,0.49504950495049505,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,150,1227,1117,2562,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1,1,1,0,1,1,1,0,0,1,1,1,1,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-68,2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/HashCodeBuilder.java,1117,true,3,35,1828,1,8,345,1,14,0.9968814968814969,282,632,2.2411347517730498,0.6666666666666666,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,BAD_PRACTICE,0.009900990099009901,HE_HASHCODE_USE_OBJECT_EQUALS,19,3,1,0.009433962264150943,0.009433962264150943,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,21,1227,1117,2562,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,175,1,0,1,0,1,1,1,0,1,0,1,0,1,1508,4806,175,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-69,2562,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtils.java,1117,true,8,13,472,2,12,79,3,20,0.4194373401534527,119,242,2.033613445378151,0.75,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,2,2,STYLE,0.019801980198019802,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.018867924528301886,0.018867924528301886,0.018867924528301886,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,11,1227,1117,2562,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,175,1,0,0,0,1,1,1,0,0,0,0,0,0,1508,4806,62,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-70,2562,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtils.java,1117,true,8,13,472,2,12,79,3,20,0.4092071611253197,119,242,2.033613445378151,0.375,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,2,2,STYLE,0.019801980198019802,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.018867924528301886,0.018867924528301886,0.018867924528301886,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,11,1227,1117,2562,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,175,1,0,0,0,1,1,1,0,0,0,0,0,0,1508,4806,62,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-71,2507,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtils.java,1093,true,26,48,849,1,0,94,6,3,0.5070821529745042,629,695,1.1049284578696343,1.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,4,3,CORRECTNESS,0.019801980198019802,RpC_REPEATED_CONDITIONAL_TEST,6,1,1,0.03773584905660377,0.02830188679245283,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,14,49,1349,43,0.32919956927494615,5,64,-21,112,0.11690164853967738,42,63,5,110,63,-21,42,0.32919956927494615,110,42,5,63,5,-21,110,-21,0.10973318975831538,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1347,4806,14,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-72,2507,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtils.java,1093,true,147,48,849,1,19,94,35,3,0.37889518413597734,629,695,1.1049284578696343,0.5894498150137248,44,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,4,3,STYLE,0.019801980198019802,SF_SWITCH_FALLTHROUGH,17,2,2,0.03773584905660377,0.02830188679245283,0.018867924528301886,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,25,1227,1117,2562,43,0.32919956927494615,5,64,-21,112,0.11690164853967738,42,63,5,110,63,-21,42,0.32919956927494615,110,42,5,63,5,-21,110,-21,0.10973318975831538,14,1,0,1,0,0,1,1,0,0,0,1,0,1,1347,4806,14,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-73,2507,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtils.java,1093,true,147,48,849,1,21,94,35,3,0.3611898016997167,629,695,1.1049284578696343,0.5822183858437635,44,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,4,3,STYLE,0.06930693069306931,SF_SWITCH_NO_DEFAULT,19,2,2,0.03773584905660377,0.02830188679245283,0.018867924528301886,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,25,1227,1117,2562,43,0.32919956927494615,5,64,-21,112,0.11690164853967738,42,63,5,110,63,-21,42,0.32919956927494615,110,42,5,63,5,-21,110,-21,0.10973318975831538,14,1,0,1,0,0,1,1,0,0,0,1,0,1,1347,4806,14,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-74,2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1117,true,23,29,716,1,20,86,6,5,0.280672268907563,230,331,1.4391304347826086,0.5217391304347826,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,4,4,MALICIOUS_CODE,0.039603960396039604,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.03773584905660377,0.03773584905660377,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,11,1227,1117,2562,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,475,1,0,1,0,1,1,1,0,0,0,1,0,0,1808,4806,151,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
commons-B-75,2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1117,true,37,29,716,1,24,86,9,5,0.17142857142857143,230,331,1.4391304347826086,0.35135135135135137,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,4,4,MALICIOUS_CODE,0.039603960396039604,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.03773584905660377,0.03773584905660377,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,11,1227,1117,2562,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,475,1,0,1,0,1,1,1,0,0,0,1,0,0,1808,4806,151,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
